step,velocity_consensus_error,min_agent_distance,mean_goal_distance,min_obstacle_clearance,connected_components,lambda_2
280,0.48160565884340056,0.007056531444132552,0.4778061936950539,3.371852815650969,1.0,29.99999999999993
281,0.47717624729927516,0.007895332517375444,0.4618242939718991,3.4069540169108796,1.0,29.99999999999993
282,0.47270786450905933,0.00784400390262535,0.44673405720789927,3.441595959406616,1.0,29.99999999999993
283,0.4682027542665905,0.007810774525148749,0.43186310643761333,3.4757770456838983,1.0,29.99999999999993
284,0.4636631241938925,0.007794539286724541,0.4172108726615685,3.5094959255365348,1.0,29.99999999999993
285,0.4590911456930525,0.007794121580686256,0.40327811545536035,3.5427514868135486,1.0,29.99999999999993
286,0.4544889539244069,0.007808295997327856,0.3905007581524904,3.575542846635991,1.0,29.99999999999993
287,0.4498586478097455,0.007835810834812823,0.3793298167518569,3.6078693429952047,1.0,29.99999999999993
288,0.4452022900593358,0.007875409302390453,0.36878207612843783,3.639730526706689,1.0,29.99999999999993
289,0.4405219072216322,0.007925848560643173,0.3590940480497323,3.6711261536959254,1.0,29.99999999999993
290,0.43581948975460694,0.007985916035090912,0.34970205234235635,3.7020561775945335,1.0,29.99999999999993
291,0.4310969921177057,0.008054442723028023,0.3412644137167193,3.7325207426269147,1.0,29.99999999999993
292,0.42635633288348873,0.008130313458300538,0.33377712214998645,3.762520176769188,1.0,29.99999999999993
293,0.4215993948680768,0.008212474288396231,0.3271931785045709,3.7920549851637064,1.0,29.99999999999993
294,0.41682802527957885,0.008299937247959677,0.3210135967315837,3.8211258437738165,1.0,29.99999999999993
295,0.4120440358837236,0.00839178288701172,0.31547170242960915,3.8497335932647454,1.0,29.99999999999993
296,0.4072492031859758,0.008487160940435312,0.31038906393074106,3.8778792330976044,1.0,29.99999999999993
297,0.40244526862945385,0.008585289519340887,0.3060718738207991,3.9055639158245814,1.0,29.99999999999993
298,0.3976339388080249,0.008685453176042109,0.3020368406916873,3.9327889415742394,1.0,29.99999999999993
299,0.3928168856939818,0.008787000152435711,0.2980019973547895,3.9595557527167733,1.0,29.99999999999993
300,0.38799574687976296,0.008889339074026918,0.2939686298682673,3.9858659286998,1.0,29.99999999999993
301,0.38317212583320504,0.008991935304110929,0.28993799340370857,4.011721181045999,1.0,29.99999999999993
302,0.37834759216586683,0.009094307128013148,0.2859113122635715,4.037123348504539,1.0,29.99999999999993
303,0.3735236819139952,0.009196021897800699,0.28188978861874986,4.062074392348863,1.0,29.99999999999993
304,0.36870189783174656,0.009296692234186374,0.2788564099945577,4.086576391813885,1.0,29.99999999999993
305,0.3638837096963077,0.0093959723545571,0.27584400140986204,4.11063153966624,1.0,29.99999999999993
306,0.3590705546246049,0.009493554573714381,0.27281562119919234,4.134242137901564,1.0,29.99999999999993
307,0.3542638374013168,0.009589166006474824,0.2699204029578773,4.157410593563327,1.0,29.99999999999993
308,0.3494649308179451,0.009682565487888619,0.26787977280556174,4.180139414678041,1.0,29.99999999999993
309,0.3446751760227314,0.009773540716921655,0.26632412983126114,4.202431206302037,1.0,29.99999999999993
310,0.33989588288124106,0.009861905622203081,0.26585247717241317,4.22428866667533,1.0,29.99999999999993
311,0.3351283303474638,0.00994749794346652,0.26569207110205806,4.245714583478434,1.0,29.99999999999993
312,0.33037376684531733,0.010030177018883571,0.2654504933877469,4.266711830188164,1.0,29.99999999999993
313,0.3256334106604617,0.010109821766469266,0.2651297694197485,4.287283362528801,1.0,29.99999999999993
314,0.320908450342367,0.010186328846541453,0.264731901328853,4.3063022553121595,1.0,29.99999999999993
315,0.3162000451165921,0.010259610991807631,0.2642588678882153,4.323973756554146,1.0,29.99999999999993
316,0.3115093253072636,0.010329595491684112,0.2637126244476017,4.341320210453483,1.0,29.99999999999993
317,0.30683739276974703,0.010396222817804331,0.2633369604029942,4.358341916865136,1.0,29.99999999999993
318,0.3021853213335249,0.010459445378308367,0.2636634699700976,4.375039336677689,1.0,29.99999999999993
319,0.29755415725528983,0.010519226389215257,0.2638977711087816,4.391413085316748,1.0,29.99999999999993
320,0.2929449196822586,0.010575538851989549,0.2640420017530986,4.407463926459133,1.0,29.99999999999993
321,0.28835860112569023,0.010628364627252765,0.2640982774375196,4.423192765950499,1.0,29.99999999999993
322,0.2837961679445593,0.010677693595411106,0.26406869107889186,4.438600645919263,1.0,29.99999999999993
323,0.2792585608392796,0.010723522895784359,0.26395531291720437,4.453688739079993,1.0,29.99999999999993
324,0.27474669535529633,0.010765856236580076,0.2644586375524936,4.468458343219665,1.0,29.99999999999993
325,0.27026146239625487,0.010804703268774692,0.265621275905909,4.4829108758604095,1.0,29.99999999999993
326,0.2658037287463133,0.010840079017632016,0.2672551498617826,4.497047869092661,1.0,29.99999999999993
327,0.2613743376009718,0.010623403564429746,0.2697665608661119,4.5108709645728124,1.0,29.99999999999993
328,0.25697410910555196,0.008272397248471171,0.27267971435164523,4.524381908679711,1.0,29.99999999999993
329,0.25260384090014554,0.004533609066555298,0.2759236308467974,4.537582547824576,1.0,29.99999999999993
330,0.24826430866946497,0.0037033680757747618,0.27971107345130986,4.550474823909106,1.0,29.99999999999993
331,0.2439562666955463,0.006711764784446281,0.28464703563778687,4.563060769926735,1.0,29.99999999999993
332,0.23968044841065841,0.008507741724535,0.2901491724063331,4.57534250570225,1.0,29.99999999999993
333,0.23543756694706008,0.008108549878735717,0.2956699599823421,4.587322233765097,1.0,29.99999999999993
334,0.23122831567937718,0.007717392472590793,0.3009636342767335,4.599002235351968,1.0,29.99999999999993
335,0.227053368754357,0.007334311947668139,0.30603395203030775,4.610384866534345,1.0,29.99999999999993
336,0.2229133816015625,0.006959364375611451,0.3108846512974948,4.621472554466949,1.0,29.99999999999993
337,0.2188089914172086,0.006592622594968332,0.31551945069770354,4.632267793753108,1.0,29.99999999999993
338,0.21474081761181701,0.006234180123764949,0.31994204869159243,4.642773142923281,1.0,29.99999999999993
339,0.21070946221071887,0.005884156072947641,0.32415612288129503,4.652991221023091,1.0,29.99999999999993
340,0.20671551019471907,0.0055427013579444325,0.32816532933416237,4.662924704307386,1.0,29.99999999999993
341,0.2027595297665843,0.005210006601803289,0.3319733019296352,4.6725763230369415,1.0,29.99999999999993
342,0.19884207252759678,0.004886312250576332,0.3355836517289061,4.681948858374615,1.0,29.99999999999993
343,0.19496367354751673,0.004571921587546504,0.3389999663670111,4.691045139377824,1.0,29.99999999999993
344,0.19112485131130458,0.0042672175435129606,0.3422258094670101,4.69986804008438,1.0,29.99999999999993
345,0.18732610752743156,0.00397268445433613,0.34526472007591374,4.708420476688807,1.0,29.99999999999993
346,0.18356792678628633,0.003688936192151107,0.34812021212200955,4.716705404806399,1.0,29.99999999999993
347,0.17985077606403654,0.003416752322401456,0.3507957738932555,4.724725816822349,1.0,29.99999999999993
348,0.17617510407855894,0.0031571239360733755,0.353294867536393,4.732484739323402,1.0,29.99999999999993
349,0.17254134052123804,0.002911310178374708,0.35562092857644845,4.7399852306096015,1.0,29.99999999999993
350,0.1689498952134897,0.002680904437320478,0.35777736545628647,4.747230378283723,1.0,29.99999999999993
351,0.16540115727226834,0.002467904208320811,0.3597675590958799,4.754223296916157,1.0,29.99999999999993
352,0.16189549441802717,0.002274768589718136,0.3615948624709623,4.760967125783023,1.0,29.99999999999993
353,0.15843325262692348,0.002104429975505467,0.3632626002107396,4.767465026675422,1.0,29.99999999999993
354,0.15501475642557977,0.001960202979444825,0.3647740682143224,4.773720181777768,1.0,29.99999999999993
355,0.15164031026820737,0.0018455164707339793,0.36613253328556267,4.779735791613262,1.0,29.99999999999993
356,0.1483102016548517,0.0017634163470777585,0.36734123278596137,4.785515073054579,1.0,29.99999999999993
357,0.14502470701025455,0.0017158877435059275,0.3684033743053289,4.791061257397971,1.0,29.99999999999993
358,0.14178410197469962,0.0017032123372194758,0.36932213534987735,4.796377588499023,1.0,29.99999999999993
359,0.13858867892460341,0.0017236762174117658,0.3701006630474238,4.801467320968315,1.0,29.99999999999993
360,0.13543877678377383,0.0017738155137594597,0.37074207386939056,4.806333718425389,1.0,29.99999999999993
361,0.1323348326210138,0.0018490834470487683,0.3712494533692898,4.810980051809423,1.0,29.99999999999993
362,0.12927747335101952,0.0019446163401220698,0.3716258559373726,4.815409597745056,1.0,29.99999999999993
363,0.12626768260839943,0.002055823232114227,0.3718743045711456,4.819625636961885,1.0,29.99999999999993
364,0.12330710315972361,0.002178706031517061,0.37199779066143535,4.823631452766204,1.0,29.99999999999993
365,0.1203985330941953,0.002309957108289497,0.37199927379370445,4.827430329563576,1.0,29.99999999999993
366,0.11754642599825874,0.002446924628652148,0.3718816815643124,4.831003630038614,1.0,29.99999999999993
367,0.11475619774649101,0.002587520411007327,0.37164790941142356,4.826752062338216,1.0,29.99999999999993
368,0.11203062704669399,0.0027301151488603828,0.37130082046026297,4.822481288466904,1.0,29.99999999999993
369,0.1093666370273763,0.0028734421894812366,0.37084324538242747,4.818192931325597,1.0,29.99999999999993
370,0.10675796640386395,0.0030165171615788326,0.37027798226895736,4.813888584512313,1.0,29.99999999999993
371,0.10419928394309944,0.001822195081747066,0.3696077965168803,4.809569812502349,1.0,29.99999999999993
372,0.1016872252230536,0.003299015447000089,0.3688354207289407,4.8052381508337,1.0,29.99999999999993
373,0.09921984738357344,0.0034373748325145824,0.36796355462623026,4.800895106297572,1.0,29.99999999999993
374,0.09679602474587792,0.002842284414913451,0.3669948649734361,4.796542157133757,1.0,29.99999999999993
375,0.09441507513459431,0.0030884216750784446,0.3659319855164285,4.792180753230684,1.0,29.99999999999993
376,0.09207655328704074,0.003836693705942963,0.3647775169319175,4.787812316329928,1.0,29.99999999999993
377,0.08978013638510626,0.003963792655519732,0.3635340267888918,4.7834382402350375,1.0,29.99999999999993
378,0.08752555843852275,0.004087631864971177,0.3622040495215847,4.779059891024439,1.0,29.99999999999993
379,0.08531257171399147,0.004208110644668697,0.3607900864136884,4.7746786072682825,1.0,29.99999999999993
380,0.08314092447616177,0.0043251542523403555,0.35929460559355647,4.77029570024902,1.0,29.99999999999993
381,0.08101034953565577,0.004438709091432885,0.357720042040131,4.765912454185566,1.0,29.99999999999993
382,0.0789205604064151,0.004243102546570966,0.35606879759933385,4.761530126460846,1.0,29.99999999999993
383,0.07687125282415067,0.002212589871339753,0.3543432410106694,4.7571499478526,1.0,29.99999999999993
384,0.07486210979456537,0.002857984939551465,0.35254570794378304,4.7527731227672465,1.0,29.99999999999993
385,0.07289280863681395,0.004857515643383137,0.35067850104472115,4.748400829476665,1.0,29.99999999999993
386,0.07096302882290675,0.004953334462973743,0.34874388999165284,4.744034220357738,1.0,29.99999999999993
387,0.06907245979399182,0.005045618719450144,0.3467441115598003,4.7396744221345095,1.0,29.99999999999993
388,0.06722080829764021,0.0051343891168560045,0.34468136969534197,4.735322536122794,1.0,29.99999999999993
389,0.06540780506802679,0.005219671276518027,0.34255783559804825,4.73097963847711,1.0,29.99999999999993
390,0.06363321082117561,0.005301494981725532,0.340375647812409,4.726646780439775,1.0,29.99999999999993
391,0.061896821549910046,0.005379893544683086,0.3381369123270273,4.722324988592054,1.0,29.99999999999993
392,0.060198472989427744,0.005454903273267183,0.3358437026820437,4.718015265107197,1.0,29.99999999999993
393,0.05853804390720221,0.00552656301966142,0.33349806008436783,4.71371858800525,1.0,29.99999999999993
394,0.0569154575837239,0.005594913796515514,0.3311019935304879,4.709435911409509,1.0,29.99999999999993
395,0.0553306805550547,0.005659998449079814,0.3286574799366441,4.70516816580448,1.0,29.99999999999993
396,0.05378371750739178,0.005721861373927278,0.32616646427613877,4.7009162582952415,1.0,29.99999999999993
397,0.052274601361645974,0.0057805482766407484,0.32363085972357697,4.69668107286808,1.0,29.99999999999993
398,0.05080337833840157,0.005836105962244805,0.3210525478058203,4.692463470652273,1.0,29.99999999999993
399,0.04937008932532279,0.005888582153243115,0.3184333785594412,4.688264290182907,1.0,29.99999999999993
400,0.04797475094387701,0.005938025331046859,0.3157751706944812,4.684084347664661,1.0,29.99999999999993
401,0.04661734144056105,0.00598448459729797,0.3130797117642985,4.679924437236366,1.0,29.99999999999993
402,0.04529779663254159,0.006028009552183366,0.3103487583413127,4.675785331236315,1.0,29.99999999999993
403,0.04401601890932388,0.006068650187300974,0.30758403619844277,4.671667780468174,1.0,29.99999999999993
404,0.04277189852009498,0.0061064567910087296,0.30478724049604833,4.6675725144674,1.0,29.99999999999993
405,0.0415653430820309,0.006141479864633009,0.30196003597418014,4.663500241768086,1.0,29.99999999999993
406,0.04039631017194363,0.006173770047986992,0.29910405714995,4.659451650170121,1.0,29.99999999999993
407,0.039264839239998066,0.00620337805305306,0.2962209085198363,4.655427407006574,1.0,29.99999999999993
408,0.038171081871674346,0.006230354604723106,0.29331216476674016,4.6514281594112115,1.0,29.99999999999993
409,0.03711533255963744,0.006254750387774726,0.2903793709716131,4.64745453458608,1.0,29.99999999999993
410,0.03609806561431806,0.006220356306265034,0.28742404282947703,4.643507140069031,1.0,29.99999999999993
411,0.03511998941108798,0.006131953645793626,0.2844476668696652,4.639586564001127,1.0,29.99999999999993
412,0.03418214214748923,0.006043787411172091,0.28145170068010855,4.635693375393863,1.0,29.99999999999993
413,0.033286088734073994,0.005955879746903896,0.278437573135502,4.631828124396089,1.0,29.99999999999993
414,0.03243437922166043,0.005868252224047279,0.27540668462918144,4.627991342560574,1.0,29.99999999999993
415,0.031631672633083134,0.005780925846687793,0.27236040730855116,4.624183543110151,1.0,29.99999999999993
416,0.030886832783094488,0.005693921058517904,0.26930008531389854,4.620405221203338,1.0,29.99999999999993
417,0.030211372203967288,0.005607257749511521,0.2662270350204396,4.616656854199406,1.0,29.99999999999993
418,0.029606276947019804,0.005520955262673722,0.2631425452834415,4.612938901922772,1.0,29.99999999999993
419,0.029061760787887,0.005435032400895344,0.26004787768626814,4.609251806926708,1.0,29.99999999999993
420,0.028570775840375404,0.005349507433873782,0.25694426679119686,4.605595994756261,1.0,29.99999999999993
421,0.028130662734142147,0.005264398105119378,0.25383292039286803,4.60197187421033,1.0,29.99999999999993
422,0.02774100965927352,0.005179721639033986,0.25071501977420974,4.59837983760285,1.0,29.99999999999993
423,0.027403003140496436,0.005095494748062643,0.24759171996471319,4.5948202610230195,1.0,29.99999999999993
424,0.02712023809938479,0.005011733639910234,0.2444641500009017,4.5912935045945,1.0,29.99999999999993
425,0.02689924392763957,0.00492845402483139,0.24133341318887203,4.587799912733554,1.0,29.99999999999993
426,0.02674288089664064,0.004845671122982144,0.238200587368767,4.584339814406047,1.0,29.99999999999993
427,0.026644447608527348,0.004763399671838008,0.23506672518104949,4.580913523383289,1.0,29.99999999999993
428,0.02659628443446466,0.0046816539336611155,0.23193285433444844,4.577521338496618,1.0,29.99999999999993
429,0.026593695250673396,0.00460044770305376,0.22879997787545484,4.574163543890738,1.0,29.99999999999993
430,0.026633325494227977,0.004519794314548851,0.22566907445924073,4.570840409275709,1.0,29.99999999999993
431,0.02671193063244916,0.004439706650275738,0.22254109862188168,4.567552190177573,1.0,29.99999999999993
432,0.026825936085322848,0.004360197147679772,0.21941698105376137,4.56429912818757,1.0,29.99999999999993
433,0.026971384575081636,0.004281277807316275,0.21629762887404974,4.56108145120989,1.0,29.99999999999993
434,0.02714404769824815,0.004202960200687504,0.21318392590613308,4.557899373707917,1.0,29.99999999999993
435,0.027339597997999798,0.004125255478171282,0.21007673295388865,4.554753096948962,1.0,29.99999999999993
436,0.02755378976136852,0.004048174376988937,0.2069768880786972,4.551642809247385,1.0,29.99999999999993
437,0.027782614469684434,0.003971727229266613,0.20388520687708234,4.548568686206122,1.0,29.99999999999993
438,0.028022409480011133,0.003895923970160896,0.2008024827588758,4.545530890956559,1.0,29.99999999999993
439,0.028269915284349665,0.003820774146064643,0.19772948722580835,4.542529574396717,1.0,29.99999999999993
440,0.028522292289487116,0.003746286922889562,0.1946669701504226,4.539564875427727,1.0,29.99999999999993
441,0.02877712480158999,0.003672471094450489,0.19161566005521458,4.536636921188532,1.0,29.99999999999993
442,0.029032550388156848,0.0035993350909257885,0.18857626439190817,4.533745827288851,1.0,29.99999999999993
443,0.029292488146346437,0.003526886987437966,0.1855494698207683,4.530891698040284,1.0,29.99999999999993
444,0.029573057589866045,0.0034551345127327017,0.18253594248986657,4.528074626685624,1.0,29.99999999999993
445,0.02985121639715942,0.0033840850579770704,0.17953632831420382,4.525294695626273,1.0,29.99999999999993
446,0.030123406084685823,0.0033137456856940683,0.1765512532546132,4.522551976647771,1.0,29.99999999999993
447,0.030388570588718737,0.0032441231388262346,0.17358132359635278,4.519846531143439,1.0,29.99999999999993
448,0.030645922392677938,0.003175223849962152,0.17062712622730736,4.517178410336042,1.0,29.99999999999993
449,0.030894821676211912,0.0031070539507244855,0.16768922891572124,4.514547655497516,1.0,29.99999999999993
450,0.031134742018742632,0.0030396192813424644,0.16476818058738515,4.511954298166707,1.0,29.99999999999993
451,0.031365250885414794,0.002972925400420412,0.16186451160219786,4.509398360365107,1.0,29.99999999999993
452,0.031585995315259505,0.002906977594928414,0.15897873403003335,4.506879854810566,1.0,29.99999999999993
453,0.031796690480767324,0.002841780890437226,0.15611134192583911,4.504398785128971,1.0,29.99999999999993
454,0.03199711023879915,0.0027773400616062484,0.153262811603896,4.5019551460638425,1.0,29.99999999999993
455,0.03218707920800596,0.002713659642968025,0.1504336019111755,4.499548923683898,1.0,29.99999999999993
456,0.03236646606901402,0.002650743940029853,0.14762415449972413,4.497180095588489,1.0,29.99999999999993
457,0.032535177864947945,0.002588597040723152,0.14483489409801192,4.49484863111095,1.0,29.99999999999993
458,0.03269315512985701,0.0025272228272425253,0.14206622878118677,4.492554491519828,1.0,29.99999999999993
459,0.03284036770741923,0.0024666249882928544,0.13931855024016962,4.490297630217987,1.0,29.99999999999993
460,0.03297681114831232,0.0024068070318232276,0.1365922340495366,4.4880779929395525,1.0,29.99999999999993
461,0.0331025035948498,0.0023477722982538974,0.13388763993412706,4.48589551794473,1.0,29.99999999999993
462,0.03321748307753019,0.0022895239742737666,0.13120511203432564,4.483750136212431,1.0,29.99999999999993
463,0.033321805161061126,0.002232065107260529,0.12854497916996538,4.481641771630754,1.0,29.99999999999993
464,0.033415540887900594,0.00217539862037743,0.12590755510279902,4.4795703411852665,1.0,29.99999999999993
465,0.033498774975917384,0.0021195273284168076,0.12329313879749054,4.477535755145108,1.0,29.99999999999993
466,0.033571604233796744,0.002064453954481562,0.12070201468107686,4.475537917246883,1.0,29.99999999999993
467,0.033634136163605596,0.002010181147562997,0.11813445290085564,4.473576724876384,1.0,29.99999999999993
468,0.03368648772471929,0.001956711501115164,0.11559070958065405,4.471652069248067,1.0,29.99999999999993
469,0.033728784237285155,0.0019040475727411844,0.11307102707543243,4.469763835582351,1.0,29.99999999999993
470,0.03376115840670577,0.001852191905059622,0.11057563422418698,4.467911903280691,1.0,29.99999999999993
471,0.033783749453387794,0.001801147047911331,0.10810474660110535,4.466096146098411,1.0,29.99999999999993
472,0.03379670233431567,0.0017509155820075535,0.10565856676494055,4.464316432315359,1.0,29.99999999999993
473,0.03380016704495339,0.001701500144159768,0.10323728450656691,4.4625726249043005,1.0,29.99999999999993
474,0.03379429799161411,0.001652903454251502,0.10084107709467847,4.460864581697116,1.0,29.99999999999993
475,0.033779253425819854,0.001605128344094983,0.09847010951960053,4.459192155548747,1.0,29.99999999999993
476,0.03375519493334426,0.0015581777883497746,0.09612453473517754,4.457555194498952,1.0,29.99999999999993
477,0.033722286971624056,0.0015120549376786896,0.09380449389871061,4.455953541931814,1.0,29.99999999999993
478,0.03368069645007073,0.0014667631543255023,0.09151011660891147,4.454387036733026,1.0,29.99999999999993
479,0.033630592348534265,0.0014223060503001715,0.08924152114184737,4.452855513444982,1.0,29.99999999999993
480,0.03357214536978677,0.0013786875283635545,0.08699881468484726,4.451358802419616,1.0,29.99999999999993
481,0.03350552762242162,0.0013359118259930183,0.08478209356834678,4.449896729969064,1.0,29.99999999999993
482,0.0334309123310167,0.0012939835625153872,0.08259144349564691,4.448469118514078,1.0,29.99999999999993
483,0.03334847357079954,0.001252907789513967,0.08042693977056524,4.447075786730273,1.0,29.99999999999993
484,0.03325838602438847,0.001212690044679977,0.07828864752295808,4.445716549692134,1.0,29.99999999999993
485,0.03316082475847346,0.0011733364091178237,0.07617662193209629,4.444391219014864,1.0,29.99999999999993
486,0.033055965018551604,0.0011348535680983226,0.07409090844787987,4.443099602994018,1.0,29.99999999999993
487,0.032943982040049634,0.0010972488751220504,0.07203154300987649,4.441841506742962,1.0,29.99999999999993
488,0.032825050874354965,0.0010605304190106698,0.069998552264178,4.440616732328157,1.0,29.99999999999993
489,0.03269934622844127,0.001024707093529647,0.06799195377807342,4.439425078902267,1.0,29.99999999999993
490,0.03256704231691828,0.0009897886688129166,0.06601175625255024,4.438266342835119,1.0,29.99999999999993
491,0.03242831272546068,0.0009557858634660895,0.06405795973265084,4.437140317842494,1.0,29.99999999999993
492,0.03228333028468096,0.0009227104158668628,0.06213055581576252,4.4360467951127855,1.0,29.99999999999993
493,0.03213226695360741,0.0008905751525586943,0.06022952785799936,4.434985563431522,1.0,29.99999999999993
494,0.031975293712013075,0.0008593940510321749,0.058354851179074685,4.43395640930376,1.0,29.99999999999993
495,0.031812580460916194,0.0008291822933052603,0.056506493266801974,4.4329591170743585,1.0,29.99999999999993
496,0.031644295930638465,0.0007999563058208275,0.054684413985666244,4.431993469046156,1.0,29.99999999999993
497,0.03147060759586565,0.0007717337799659827,0.05288856582000832,4.431059245596052,1.0,29.99999999999993
498,0.03129168159720707,0.0007445336663598759,0.05111889551813496,4.430156225289006,1.0,29.99999999999993
499,0.03110768266879547,0.0007183761345727513,0.049423098900480654,4.4292841849899585,1.0,29.99999999999993
500,0.03091877407151095,0.0006932824886696407,0.04776203058787355,4.4284428999736996,1.0,29.99999999999993
501,0.030725117531447698,0.0006361700783319821,0.04612554580237034,4.4276321440326845,1.0,29.99999999999993
502,0.030526873183275644,0.0005176872988505737,0.04451358237397717,4.426851689582827,1.0,29.99999999999993
503,0.030324199518178156,0.00040836294454672713,0.04292642036735593,4.426101307767257,1.0,29.99999999999993
504,0.030117253336072753,0.00040614433424366567,0.04144655002104836,4.4253807685580675,1.0,29.99999999999993
505,0.02990618970184574,0.00033283584183770574,0.04002082969281389,4.424689840856092,1.0,29.99999999999993
506,0.029691161905352714,0.00026118654036168135,0.038641241344126394,4.4240282925886705,1.0,29.99999999999993
507,0.029472321424955934,0.0001911859804449125,0.03731528706341913,4.423395890805465,1.0,29.99999999999993
508,0.029249817894387114,0.0001228371359425067,0.036009219145052215,4.422792401772323,1.0,29.99999999999993
509,0.02902379907273973,5.623501234133503e-05,0.0347229879394889,4.422217591063202,1.0,29.99999999999993
510,0.02879441081740946,1.1412199525256914e-05,0.03352313983586156,4.421671223650165,1.0,29.99999999999993
511,0.028561797059813997,7.331154661825545e-05,0.03244718536312071,4.421153063991479,1.0,29.99999999999993
512,0.02832609978373578,0.00013528150757541432,0.03138702933346808,4.420662876117816,1.0,29.99999999999993
513,0.02808745900614172,0.00019580240015747263,0.030397382484742042,4.42020042371658,1.0,29.99999999999993
514,0.02784601276034406,0.00025483045762349406,0.029424242946723363,4.419765470214376,1.0,29.99999999999993
515,0.027601897081375688,0.00031236950455375485,0.02846504364673408,4.4193577788576315,1.0,29.99999999999993
516,0.027355245993461348,0.0003684323178283541,0.027519757098649688,4.4189771127913895,1.0,29.99999999999993
517,0.02710619149947424,0.00042303440020562453,0.026588360458612997,4.4186232351363,1.0,29.99999999999993
518,0.026854863572274325,0.0004447757693975921,0.02571702974417917,4.418295909063817,1.0,29.99999999999993
519,0.02660139014783149,0.00044233973432939583,0.024869754363347856,4.417994897869594,1.0,29.99999999999993
520,0.02634589712004257,0.00044089922729803014,0.02403485651406499,4.417719965045165,1.0,29.99999999999993
521,0.026088508337157024,0.0004403898304207695,0.023212306443661148,4.417470874347843,1.0,29.99999999999993
522,0.025829345599731438,0.00044074365517041456,0.022456025109115055,4.417247389868911,1.0,29.99999999999993
523,0.025568528660037542,0.0004418906291962883,0.021779960062931217,4.417049276100108,1.0,29.99999999999993
524,0.025306175222853465,0.0004437597424639576,0.021162757802972585,4.416876297998416,1.0,29.99999999999993
525,0.025042400947571937,0.0004462801958970989,0.020595999174365873,4.416728221049193,1.0,29.99999999999993
526,0.02477731945156317,0.0004493824114746298,0.020051453408020888,4.416604811327631,1.0,29.99999999999993
527,0.02451104231473411,0.0004529988792746876,0.01954946411878559,4.416505835558591,1.0,29.99999999999993
528,0.024243679085229057,0.00045706483216759495,0.0190916074047599,4.416431061174821,1.0,29.99999999999993
529,0.0239753372862203,0.00046151875135144586,0.018685419532166788,4.416380256373579,1.0,29.99999999999993
530,0.023706122423740164,0.00046630271517926063,0.018334777844792902,4.416353190171664,1.0,29.99999999999993
531,0.023436137995509424,0.0004713626095393952,0.01798815076630982,4.416349632458901,1.0,29.99999999999993
532,0.023165485500719337,0.00047664822104451975,0.01770022248001603,4.41636935405006,1.0,29.99999999999993
533,0.022894264450727873,0.00048211323493054024,0.01742363800318841,4.416412126735287,1.0,29.99999999999993
534,0.02262257238063275,0.0004877151585720088,0.01719562463402747,4.416477723328999,1.0,29.99999999999993
535,0.022350504861686948,0.0004934151894714748,0.016967581263198438,4.416565917717296,1.0,29.99999999999993
536,0.022078155514524345,0.0004991780440827035,0.016739581330356027,4.416676484903931,1.0,29.99999999999993
537,0.021805616023165865,0.0005049717610360165,0.016511696740839448,4.416809201054793,1.0,29.99999999999993
538,0.021532976149778407,0.000510767489764972,0.016283997647700187,4.416963843541,1.0,29.99999999999993
539,0.021260323750161566,0.0005165392730599164,0.01605655247469611,4.417140190980547,1.0,29.99999999999993
540,0.02098774478993853,0.0005222638300629256,0.015853217123353046,4.417338023278584,1.0,29.99999999999993
541,0.02071532336143055,0.0005279203444110795,0.01568350386190227,4.417557121666323,1.0,29.99999999999993
542,0.020443141701195718,0.0005334902608122999,0.015512845037678632,4.417797268738567,1.0,29.99999999999993
543,0.020171280208215184,0.0005389570922352899,0.01534131801027368,4.418058248489943,1.0,29.99999999999993
544,0.019899817462711807,0.0005443062389865385,0.015203190470485562,4.418339846349786,1.0,29.99999999999993
545,0.0196288302455881,0.0005495248202902982,0.015086925573085493,4.418641849215746,1.0,29.99999999999993
546,0.019358393558472454,0.0005546015185038052,0.01502759893774241,4.418964045486106,1.0,29.99999999999993
547,0.019088580644364136,0.000559526435752293,0.015021119352969249,4.419306225090855,1.0,29.99999999999993
548,0.018819463008869587,0.0005642909625242847,0.015009988536611365,4.419668179521518,1.0,29.99999999999993
549,0.01855111044202407,0.000568887657615613,0.014994321666451559,4.420049701859754,1.0,29.99999999999993
550,0.018283591040694495,0.0005733101387171722,0.014974232620102435,4.4204505868047725,1.0,29.99999999999993
551,0.01801697123156036,0.0005775529828969655,0.01494983395787968,4.420870630699554,1.0,29.99999999999993
552,0.017751315794671468,0.000581611636217463,0.014921236918135173,4.42130963155591,1.0,29.99999999999993
553,0.01748668788758172,0.0005854823317287292,0.014888551416301136,4.421767389078411,1.0,29.99999999999993
554,0.01722314907005936,0.000589162015135987,0.014891337657760498,4.422243704687165,1.0,29.99999999999993
555,0.016960759329374166,0.0005926482774303416,0.014907445089771158,4.422738381539516,1.0,29.99999999999993
556,0.016699577106162218,0.0005959392938624704,0.014918395562865942,4.423251224550626,1.0,29.99999999999993
557,0.01643965932086811,0.0005990337686600921,0.014924309338974517,4.423782040413016,1.0,29.99999999999993
558,0.016181061400762798,0.0006019308849337791,0.014925305406447162,4.424330637615041,1.0,29.99999999999993
559,0.015923837307533283,0.0006046302592828272,0.014921501472452648,4.424896826458327,1.0,29.99999999999993
560,0.015668039565436262,0.0006071319006325144,0.014920568243606458,4.425480419074208,1.0,29.99999999999993
