step,mean_goal_distance,active_mean_goal_distance,center_of_mass_goal_distance,velocity_consensus_error,normalized_velocity_mismatch,mean_speed,max_speed,speed_std,min_agent_distance,cohesion_radius,min_obstacle_clearance,collision_count,total_collision_steps,total_collision_count,active_dynamic_risk_count,min_predicted_obstacle_clearance,control_effort,lattice_deviation_energy,average_flocking_error,formation_recovery_step,formation_recovery_time,mean_neighbor_count,connected_components,lambda_2,relative_connectivity
10,14.939154812692035,14.939154812692035,14.661184096929228,0.6544028185753115,0.9626309256425983,0.6653853532392296,1.0896246263253095,0.25385281903858287,0.7466322874756224,4.73295433896267,1.9681103418977202,0.0,0.0,0.0,3.0,1.6116738986001744,20.665357182523383,0.9246365597791402,0.5010555223868154,-1.0,-1.0,7.8,1.0,0.9100022308689533,1.0
11,14.936964978313332,14.936964978313332,14.659681440914309,0.6902926237318403,0.9601584107748772,0.7039567053284203,1.1454027280864847,0.2679749215893912,0.7452484415113745,4.724969718629844,1.974878113580918,0.0,0.0,0.0,3.0,1.61811034189772,18.392094308607177,0.8829555433175175,0.5795323292926181,-1.0,-1.0,7.7,1.0,0.8052130562777923,1.0
12,14.934605444130067,14.934605444130067,14.658053346776015,0.7237363055968944,0.9576740368945571,0.7401193893095211,1.1961041919159954,0.2811462272511437,0.7437596281928474,4.716412460780379,1.9819569513851372,0.0,0.0,0.0,3.0,1.6248781135809178,16.439440104754247,0.8708800988043542,0.662467061925067,-1.0,-1.0,7.7,1.0,0.8052130562777923,1.0
13,14.932079014201765,14.932079014201765,14.656301272359968,0.754938427170474,0.9551693115900717,0.774034838913206,1.2421296215194693,0.2934682771599434,0.7421693801743342,4.707291742843742,1.9893271793458642,0.0,0.0,0.0,3.0,1.631956951385137,14.75752083396064,0.8584294705512465,0.7493182748269108,-1.0,-1.0,7.7,1.0,0.8052130562777923,1.0
14,14.929388425963126,14.929388425963126,14.654426656719393,0.7840807772003642,0.9526377690285237,0.8058479644161916,1.283844788926765,0.30503560517704964,0.7404816572070337,4.697616915664171,1.99696964245488,0.0,0.0,0.0,3.0,1.6393271793458641,13.3054229628513,0.8456584792063526,0.8398333891738643,-1.0,-1.0,7.7,1.0,0.8052130562777923,1.0
15,14.926536354406792,14.926536354406792,14.652430920468573,0.8113216223626113,0.9500743568268077,0.835688463688958,1.321584619836577,0.31593820277095336,0.7387007323177831,4.687397508149471,2.0048656541716667,0.0,0.0,0.0,3.0,1.6469696424548799,12.049447746521718,0.86291007540967,0.9337891768538468,-1.0,-1.0,7.8,1.0,0.8082771529265921,1.0
16,14.923525415177068,14.923525415177068,14.650315466126768,0.8367974740264019,0.9474751504808312,0.8636740353555223,1.3556566171772628,0.3262611581236706,0.7368310275352853,4.676643234141061,2.0129969556081018,0.0,0.0,0.0,3.0,1.6548656541716666,10.962319292884562,0.849201508473304,1.0309996613444987,-1.0,-1.0,7.8,1.0,0.8082771529265921,1.0
17,14.920358167227349,14.920358167227349,14.64808167845276,0.86062593701332,0.9448371278422445,0.8899126224619511,1.3863438156409644,0.3360840938591508,0.7297548076838318,4.665363999768935,2.021345685306951,0.0,0.0,0.0,3.0,1.6629969556081017,10.02137765426215,0.8655427228438666,1.1313044253523186,-1.0,-1.0,7.9,1.0,0.8117529063680707,1.0
18,14.917037116312121,14.917037116312121,14.645730924770252,0.8829084633402413,0.9421578840761619,0.9145027389967998,1.4139438798445025,0.3454814560872294,0.7218398910980603,4.6535699105355315,2.0298943586001426,0.0,0.0,0.0,3.0,1.6713456853069508,9.206879965345987,0.8507934213879762,1.2344688305542761,-1.0,-1.0,7.9,1.0,0.8117529063680707,1.0
19,14.913564717682624,14.913564717682624,14.64326455528419,0.9037379049006097,0.9394359497477209,0.9375378204241329,1.449381710690147,0.3545247077691064,0.7139328681461513,4.641271279295892,2.0386258555699728,0.0,0.0,0.0,3.0,1.6798943586001425,8.503559101425099,0.8359300682442613,1.3403831900776535,-1.0,-1.0,7.9,1.0,0.8117529063680707,1.0
