step,mean_goal_distance,active_mean_goal_distance,center_of_mass_goal_distance,velocity_consensus_error,normalized_velocity_mismatch,mean_speed,max_speed,speed_std,min_agent_distance,cohesion_radius,min_obstacle_clearance,collision_count,total_collision_steps,total_collision_count,active_dynamic_risk_count,min_predicted_obstacle_clearance,control_effort,lattice_deviation_energy,average_flocking_error,formation_recovery_step,formation_recovery_time,mean_neighbor_count,connected_components,lambda_2,relative_connectivity
13,14.93181910428429,14.93181910428429,14.656016401487754,0.7528095111653548,0.9530738826024063,0.7723869579399822,1.242132405356028,0.2926601994892565,0.7421706737665408,4.7073078004631554,2.7842513601969414,0.0,0.0,0.0,1.0,2.4262068728486397,14.72862994230945,0.858797267112157,0.7473096541846953,-1.0,-1.0,7.7,1.0,0.8052130562777923,1.0
14,14.929093456605608,14.929093456605608,14.654103277191565,0.781862062559386,0.9504478778379171,0.8041775575501099,1.2838485528921846,0.30418665437757514,0.7404833133934137,4.697635863452368,2.7925342432548397,0.0,0.0,0.0,1.0,2.4342513601969413,13.285812075197418,0.8460652509137576,0.8375729769686406,-1.0,-1.0,7.7,1.0,0.8052130562777923,1.0
15,14.926204403727166,14.926204403727166,14.6520669075212,0.8090203053596031,0.9477904142155147,0.8340058102959576,1.3215895991459066,0.3150531605628646,0.7387028141098982,4.687419665692259,2.8010318732250363,0.0,0.0,0.0,1.0,2.4425342432548396,12.037758064377272,0.8633501299160017,0.9312670576181997,-1.0,-1.0,7.8,1.0,0.8082771529265921,1.0
16,14.923154612272906,14.923154612272906,14.649908750340066,0.8344197980920711,0.9450975707065379,0.8619890598431041,1.35566308110316,0.3253450927867231,0.7368336030003959,4.676668937512287,2.8097214182640906,0.0,0.0,0.0,1.0,2.4510318732250362,10.957291440525609,0.849679974285813,1.0282067369289276,-1.0,-1.0,7.8,1.0,0.8082771529265921,1.0
17,14.919946691705979,14.919946691705979,14.647630245438663,0.8581770522094783,0.9423663537995541,0.8882349191235008,1.3863520695700704,0.3351421648743515,0.7305246484157389,4.665393601319441,2.818580818521862,0.0,0.0,0.0,1.0,2.4597214182640905,10.021845784565361,0.8660519789445503,1.128232414142635,-1.0,-1.0,7.9,1.0,0.8117529063680707,1.0
18,14.916583197773852,14.916583197773852,14.645232814802359,0.8803924542167726,0.9395944010076609,0.9128415965202501,1.4139869370355709,0.3445187148975985,0.7226594260235873,4.653603778630073,2.827588750104912,0.0,0.0,0.0,1.0,2.468580818521862,9.211768039175695,0.8513395489198445,1.2311102454827236,-1.0,-1.0,7.9,1.0,0.8117529063680707,1.0
19,14.913066635161082,14.913066635161082,14.64271786287355,0.901157925248841,0.9367803159801444,0.9359022501128941,1.44943352640138,0.3535459177100196,0.7148000365757974,4.641309798002817,2.8367245970080686,0.0,0.0,0.0,1.0,2.477588750104912,8.511880691670516,0.8365123224626551,1.3367225286704862,-1.0,-1.0,7.9,1.0,0.8117529063680707,1.0
20,14.909399478999385,14.909399478999385,14.640086801927177,0.9205586044917855,0.9339244902751798,0.9575034535763635,1.4821815638000633,0.36228948428480345,0.7069663972395697,4.628522184287894,2.8459684301082655,0.0,0.0,0.0,2.0,2.4867245970080685,7.907860474102515,0.8216076224253482,1.445076467954086,-1.0,-1.0,7.9,1.0,0.8117529063680707,1.0
21,14.90558417315865,14.90558417315865,14.637341046900408,0.9386746882420105,0.9310274224769503,0.9777257769859771,1.51234060159217,0.3708091744749605,0.6991766581411532,4.615251668671527,2.8553009942548906,0.0,0.0,0.0,2.0,2.4959684301082654,7.387143298186865,0.8369201619258859,1.5558173816343088,-1.0,-1.0,8.0,1.0,0.8137123548837306,1.0
22,14.901623112560745,14.901623112560745,14.634481988185689,0.9555833537647681,0.928088640189964,0.9966450878307901,1.5400170030696592,0.3791591562214281,0.6914473345441878,4.601509217888356,2.8647037009464844,0.0,0.0,0.0,2.0,2.5053009942548905,6.93882438067012,0.7904509537150737,1.6687964143757186,-1.0,-1.0,7.9,1.0,0.7147106680315736,1.0
23,14.897518645466965,14.897518645466965,14.631510992208394,0.9713635336951658,0.9251085077563226,1.0143362613329454,1.5653142002245222,0.38738846259972426,0.6837934233815379,4.587306042853975,2.874158623521104,0.0,0.0,0.0,2.0,2.5147037009464843,6.5543470116630616,0.8050359029686509,1.7839983002281883,-1.0,-1.0,8.0,1.0,0.8421563561585171,1.0
24,14.893273076658122,14.893273076658122,14.628429402109896,0.9860948203101687,0.9220879483646363,1.0308720842830745,1.5883336601098734,0.3955392753901875,0.6762285068431372,4.5726536065368375,2.883648495667253,0.0,0.0,0.0,2.0,2.524158623521104,6.22508767299102,0.7889634075284734,1.9014271845567676,-1.0,-1.0,8.0,1.0,0.8421563561585171,1.0
25,14.888888670237318,14.888888670237318,14.625238538505862,0.999854961889703,0.9190280698687014,1.046321150244802,1.609175298585791,0.40364645424536577,0.6687648449034063,4.557563630686426,2.8931567123510713,0.0,0.0,0.0,2.0,2.533648495667253,5.9429296834818715,0.7729719758577364,2.0207321328729826,-1.0,-1.0,8.0,1.0,0.8421563561585171,1.0
26,14.884367652407217,14.884367652407217,14.621939700288737,1.0127198537482187,0.915930130164615,1.0607490053971547,1.62793744527223,0.41173581228623024,0.661413458488501,4.542048101166892,2.9026673326242096,0.0,0.0,0.0,2.0,2.543156712351071,5.700845913882981,0.7570850754898223,2.1417941496283595,-1.0,-1.0,8.0,1.0,0.8421563561585171,1.0
27,14.879712214174395,14.879712214174395,14.618534165452436,1.0247631739364753,0.9127955133382214,1.0742207066115959,1.644716834991384,0.4198189532559041,0.6541842047739345,4.526119271760393,2.9121650836746173,0.0,0.0,0.0,2.0,2.5526673326242095,5.4927129663796865,0.7721336081764832,2.264500415835811,-1.0,-1.0,8.1,1.0,0.8437226794350488,1.0
28,14.874924513924862,14.874924513924862,14.615023191919207,1.0360554883934618,0.9096257066065784,1.0868082863588986,1.6596086530476986,0.4278758268498512,0.6470858459080578,4.5097896663263715,2.921635365477534,0.0,0.0,0.0,2.0,2.5621650836746173,5.313175265486684,0.7855467312615616,2.3890676121694288,-1.0,-1.0,8.2,1.0,0.8459338118600953,1.0
29,14.870006691521208,14.870006691521208,14.611408027056779,1.0466654943357065,0.9064232367791579,1.0986252064998865,1.672755211613883,0.43577854067106925,0.6401261122889935,4.493072059716361,2.9310642554509263,0.0,0.0,0.0,3.0,2.571635365477534,5.157167531022592,0.7976620419634542,2.5152182240421497,-1.0,-1.0,8.3,1.0,0.8576128910810277,1.0
30,14.864960890103864,14.864960890103864,14.607689923416721,1.0566608733875689,0.903192433717811,1.1100329491643133,1.6843818636806136,0.44278525583003786,0.6333117613693379,4.475979448318879,2.9404385125776415,0.0,0.0,0.0,3.0,2.581064255450926,5.0194413675467775,0.8373529109958511,2.642751113321801,-1.0,-1.0,8.5,1.0,0.9699637867977733,1.0
31,14.859789216206432,14.859789216206432,14.603870113655207,1.0661121522781076,0.8999384420410463,1.1222678749930248,1.7010607269399391,0.4459953832681048,0.6266486338182738,4.4585251161996595,2.949745580520291,0.0,0.0,0.0,3.0,2.5904385125776415,4.896662323502047,0.8191504622809231,2.7715772476282536,-1.0,-1.0,8.5,1.0,0.9699637867977733,1.0
32,14.854493736556739,14.854493736556739,14.599949811327193,1.075082846864688,0.8966668359662618,1.1351391245269309,1.7348666229966336,0.4460366362589706,0.6201417106771503,4.440722614929309,2.9589735893451037,0.0,0.0,0.0,3.0,2.599745580520291,4.785174061969153,0.8836455441986332,2.9016141801573996,-1.0,-1.0,8.8,1.0,1.0214330229039505,1.0
33,14.84907647936447,14.84907647936447,14.595930211644632,1.0836252587963051,0.8933829965564151,1.1476882448939532,1.7673370985486494,0.44545155048718327,0.6137951632403685,4.42258573127071,2.9681113555897842,0.0,0.0,0.0,3.0,2.6089735893451036,4.6816309759916495,0.8643403979699419,3.032785599477281,-1.0,-1.0,8.8,1.0,1.0214330229039505,1.0
34,14.84353942973965,14.84353942973965,14.591812492195322,1.0917858981810358,0.8900931149594483,1.15975503529627,1.798483573305287,0.4448096351613726,0.6076124002587744,4.404128150623178,2.9771483803308962,0.0,0.0,0.0,3.0,2.618111355589784,4.5843858041993695,0.845300674684303,3.1650214911656005,-1.0,-1.0,8.8,1.0,1.0214330229039505,1.0
35,14.837884530001523,14.837884530001523,14.587597813619755,1.0996021608627804,0.8868033213645021,1.1713410786833514,1.8283471227382717,0.44426568160240154,0.6015961136243217,4.385363158779582,2.9860748450496635,0.0,0.0,0.0,3.0,2.627148380330896,4.491663309152807,0.8787750498159153,3.298714099671399,-1.0,-1.0,9.0,1.0,1.031801519811292,1.0
36,14.832113680430075,14.832113680430075,14.58328732024419,1.1071052935158574,0.8835197353772678,1.1824765643665225,1.8569844313518664,0.44389145310940226,0.5957483228185108,4.366303487180721,2.9948816051629983,0.0,0.0,0.0,3.0,2.6360748450496634,4.401545440762221,0.8846464604622137,3.433731024210114,-1.0,-1.0,9.1,1.0,1.0379372886707852,1.0
37,14.826228735214963,14.826228735214963,14.578882140757987,1.1143258996448557,0.8802493358518548,1.1932023389060489,1.8844860833821868,0.4437334147214175,0.590070418321581,4.346960978172109,3.0035601811965376,0.0,0.0,0.0,3.0,2.644881605162998,4.312660778072281,0.890124351550319,3.5696929340737915,-1.0,-1.0,9.2,1.0,1.041336661288595,1.0
38,14.820231504214146,14.820231504214146,14.574383389028714,1.1212879151947268,0.8769985996059875,1.2035574401222273,1.9109474845387824,0.443824283722927,0.5845632041073906,4.327346536287937,3.012102747642268,0.0,0.0,0.0,3.0,2.6535601811965375,4.224666674296723,0.870087146169492,3.706551983832898,-1.0,-1.0,9.2,1.0,1.041336661288595,1.0
39,14.814123754990025,14.814123754990025,14.569792164839557,1.1280099718832999,0.8737734423403826,1.213576931765284,1.9364911357179535,0.444189408962359,0.5792269392874594,4.30746985695744,3.0205021196007356,0.0,0.0,0.0,3.0,2.662102747642268,4.137236020776585,0.8503556122569599,3.844265026576262,-1.0,-1.0,9.2,1.0,1.041336661288595,1.0
40,14.807907218193114,14.807907218193114,14.565109554542431,1.1345065278657982,0.8705787702484564,1.2232908713138118,1.9612295802825168,0.44484460016947974,0.5740613789167665,4.287339525640391,3.028751737358333,0.0,0.0,0.0,3.0,2.6705021196007355,4.049752411709319,0.8309337991876171,3.98279288797763,-1.0,-1.0,9.2,1.0,1.041336661288595,1.0
41,14.801583592869417,14.801583592869417,14.560336631630165,1.1407883647579742,0.8674184249893331,1.2327243428395964,1.9852622559910693,0.44579720070842915,0.5690658139331435,4.266963148553311,3.0368456490883315,0.0,0.0,0.0,3.0,2.6787517373583327,3.961826745782363,0.8118248658614557,4.122099665959393,-1.0,-1.0,9.2,1.0,1.041336661288595,1.0
42,14.795154551396923,14.795154551396923,14.55547445723316,1.1468627760446082,0.8642951613943926,1.2418975910412056,2.00867536693326,0.4470472445322509,0.564239110171046,4.2463474847976075,3.044778491894239,0.0,0.0,0.0,3.0,2.6868456490883315,3.8732809763390046,0.7930312742657696,4.262152071255311,-1.0,-1.0,9.2,1.0,1.041336661288595,1.0
43,14.78862174790336,14.78862174790336,14.550524088014047,1.152734396891741,0.8612111688367072,1.2508266517873448,2.031541850145953,0.44858876555256716,0.5595797463684669,4.225498565656304,3.052545471434893,0.0,0.0,0.0,2.0,2.6735029905827448,3.784425345671585,0.8008760383139706,4.403582249609724,-1.0,-1.0,9.3,1.0,1.0446217132907911,1.0
44,14.781986823595338,14.781986823595338,14.54548657946333,1.158405514646945,0.8581678967791101,1.259524041940901,2.0539214350533666,0.4504103369628737,0.5550858509907043,4.204421820287834,3.0601423424743452,0.0,0.0,0.0,2.0,2.657945120723032,3.6954556535728544,0.8074906948473071,4.545789696925093,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
45,14.775251398863286,14.775251398863286,14.540362975203411,1.1638794630866318,0.8551663464541648,1.2680030202958368,2.075860824410491,0.452499334643572,0.5507552377544704,4.183122225165931,3.0675653895315187,0.0,0.0,0.0,2.0,2.642269507624647,3.6067249131528896,0.788381712196737,4.689120591149376,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
46,14.76841707231507,14.76841707231507,14.535154307187781,1.169161014042806,0.852207667579622,1.276277517858046,2.097395135539355,0.4548418737550457,0.5465854398991667,4.161604419818067,3.0748114037611467,0.0,0.0,0.0,2.0,2.6264424803868858,3.5187819957555613,0.7696014296789248,4.833625494144424,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
47,14.761485425204578,14.761485425204578,14.529861595865256,1.1742514616469524,0.8492919623813555,1.2843575707333263,2.1185489471348897,0.4574195575320829,0.5425737431064621,4.139872811802022,3.0818776593337223,0.0,0.0,0.0,2.0,2.610455985227793,3.431534450197476,0.7511508627972863,4.978818446071466,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
48,14.75445802552322,14.75445802552322,14.524485850313077,1.1791488930175187,0.8464183245871794,1.292249712754966,2.1393362801131817,0.4602099845649203,0.5387172169714233,4.1179316819496234,3.08876188955125,0.0,0.0,0.0,2.0,2.5943227957235577,3.3449102176886987,0.7330308169423193,5.124673130732413,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
49,14.747336431701962,14.747336431701962,14.519028068342115,1.1838485190334682,0.8435848963176659,1.2999574007876042,2.159760607658983,0.4631872272670687,0.535012744941155,4.095785289594405,3.0954622629124278,0.0,0.0,0.0,2.0,2.578072397609281,3.2588480484928155,0.7152419796042684,5.271439693261706,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
50,14.74012219590295,14.74012219590295,14.513489236577406,1.1883430201513687,0.8407889327705046,1.307481430407146,2.1798150019253293,0.4663222733757089,0.5314570526523253,4.073437976420828,3.1019773593196587,0.0,0.0,0.0,2.0,2.5617473203331547,3.1732966695951954,0.6977849921279901,5.4194018900135426,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
51,14.732816866905617,14.732816866905617,14.507870330517077,1.192622869184474,0.8380268649106519,1.314820306795685,2.1994824208875996,0.46958342059604097,0.5280467346156046,4.050894267538935,3.108306146596612,0.0,0.0,0.0,2.0,2.5453998872984402,3.088227761614148,0.6806605037624203,5.567983223741647,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
52,14.725421992583467,14.725421992583467,14.502172314572308,1.1966766395852062,0.8352943619646701,1.321970578912766,2.2187361303926587,0.47293665068503876,0.5247782797000022,4.028158968441336,3.1144479574607544,0.0,0.0,0.0,2.0,2.529089942634902,3.00364976848822,0.663869210240016,5.717146670841434,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
53,14.71793912194201,14.71793912194201,14.496396142090761,1.2004913923093454,0.8325864194330469,1.3289272386261315,2.2375402564665876,0.4763460414386936,0.5216480990780927,4.005237256549612,3.120402467068404,0.0,0.0,0.0,2.0,2.512883230091344,2.91960229471522,0.6474118753764416,5.8668620443281085,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
54,14.710369806730515,14.710369806730515,14.490542755367635,1.2040529834872444,0.8298974312077207,1.33568402149382,2.255850465467179,0.47977415283528746,0.5186525480885379,3.9821347660655424,3.126169671206329,0.0,0.0,0.0,2.0,2.4968474350999723,2.8361894314218303,0.6586817682424878,6.017097719322917,-1.0,-1.0,9.5,1.0,1.1924387212117875,1.0
55,14.702715602590606,14.702715602590606,14.484613085644325,1.2073464011651616,0.8272212707486607,1.3422337017544337,2.273614762156102,0.48318246820123806,0.5157879450786869,3.958857664953647,3.131749865233488,0.0,0.0,0.0,2.0,2.4810523415410892,2.753589796949016,0.6695695496753035,6.167820457817965,-1.0,-1.0,9.6,1.0,1.2040726794358365,1.0
56,14.694978070809546,14.694978070809546,14.47860805327503,1.2103559531175965,0.8245514085265248,1.3485686295668915,2.2907743968605603,0.486531352249221,0.5130505886813694,3.9354127001577535,3.1371436238286137,0.0,0.0,0.0,3.0,2.465567687384613,2.672096074379715,0.6800225340500005,6.3189952117868184,-1.0,-1.0,9.7,1.0,1.3014819727059637,1.0
57,14.687158773816634,14.687158773816634,14.472528567365698,1.213070780598916,0.8218819506225203,1.3546857728540636,2.307264889578215,0.48977907846658014,0.5104367735545078,3.911807270451313,3.1423517815611994,0.0,0.0,0.0,3.0,2.4504598655215593,2.5919989830942787,0.6641347994097411,6.470585598847971,-1.0,-1.0,9.7,1.0,1.3014819727059637,1.0
58,14.679259273416042,14.679259273416042,14.466375525686379,1.215480953216121,0.8192068948951848,1.3605825089582955,2.323017266455427,0.4928840266535127,0.5079428046369465,3.8993666473074917,3.1473754143142956,0.0,0.0,0.0,3.0,2.435793009944327,2.513804483231128,0.6748202653011216,6.6225539351976135,-1.0,-1.0,9.8,1.0,1.4282032904376774,1.0
59,14.671281130150296,14.671281130150296,14.460149814697273,1.2175762429778634,0.8165199395169105,1.3662552745354177,2.3379593071007383,0.49580605877227235,0.5055650119028012,3.887125728983562,3.1522158294010625,0.0,0.0,0.0,3.0,2.4216260673105268,2.438047231631013,0.6594839817280773,6.774861140958646,-1.0,-1.0,9.8,1.0,1.4282032904376774,1.0
60,14.663225902121246,14.663225902121246,14.453852309580782,1.219346359480747,0.813814571674958,1.371699685471016,2.3520168071321015,0.4985072924772407,0.5032997660634184,3.874818262480271,3.156874566303947,0.0,0.0,0.0,3.0,2.408011484901717,2.365316390717415,0.6702136316503428,6.927947770971892,-1.0,-1.0,9.9,1.0,1.4420803163523301,1.0
61,14.65509514291604,14.65509514291604,14.447483874278369,1.2207822345617982,0.8110843588240515,1.3769113527177304,2.365114842613933,0.5009532004583251,0.5011434876706935,3.8624437527192628,3.161353379678039,0.0,0.0,0.0,3.0,2.3949964566958006,2.2962686070047287,0.6549542003089742,7.081518878535354,-1.0,-1.0,9.9,1.0,1.4420803163523301,1.0
62,14.646890396386414,14.646890396386414,14.441045361596936,1.221878691431878,0.8083235855553643,1.381887903879287,2.377179284754293,0.5031140305432411,0.4990926548985135,3.8500017429039457,3.1656542226113373,0.0,0.0,0.0,3.0,2.382595865565836,2.2314950969449496,0.6400261359713926,7.235327853954033,-1.0,-1.0,9.9,1.0,1.4420803163523301,1.0
63,14.638613196061863,14.638613196061863,14.434537613527622,1.2226308722858874,0.8055265119267725,1.3866264956320031,2.38813885301025,0.5049627782000021,0.49714381030899113,3.8374918169611436,3.169779230895416,0.0,0.0,0.0,3.0,2.370735152688505,2.171736726422185,0.6514157357582137,7.389331023624683,-1.0,-1.0,10.0,1.0,1.4851137041079845,1.0
64,14.630265064458618,14.630265064458618,14.42796146153643,1.2230343089438478,0.8026874222096694,1.3911240868168195,2.3979261171617137,0.506474971863112,0.49529356667509605,3.8249136015207394,3.173730708266274,0.0,0.0,0.0,3.0,2.3593555343053842,2.1177718217726165,0.636522346053955,7.543483800931827,-1.0,-1.0,10.0,1.0,1.4851137041079845,1.0
65,14.62184750752805,14.62184750752805,14.421317726812426,1.223089602597821,0.7998015939902924,1.3953818904220787,2.406478406323462,0.507626941035576,0.49353861193086246,3.8122667674991924,3.1775111125704836,0.0,0.0,0.0,3.0,2.348417983433141,2.0705972608229715,0.6729134602892275,7.697741194115565,-1.0,-1.0,10.2,1.0,1.619068488182967,1.0
66,14.613362011401275,14.613362011401275,14.414607220480763,1.222799813763899,0.7968649719510025,1.3994032698876588,2.4137456915236055,0.5083974662707381,0.49187571317236156,3.799551030863747,3.1811230427920263,0.0,0.0,0.0,3.0,2.3378984935122396,2.0307885958922154,0.6579480558761293,7.852058071781437,-1.0,-1.0,10.2,1.0,1.619068488182967,1.0
67,14.6048100360532,14.6048100360532,14.407830743791173,1.2221715866241365,0.7938752252900022,1.4031953198024525,2.419745454145821,0.5087741955420125,0.49030171687062984,3.786766144021608,3.1845692268717976,0.0,0.0,0.0,3.0,2.3277826853052876,1.9984373906577289,0.6684163764512141,8.006389685509333,-1.0,-1.0,10.3,1.0,1.6270737477911241,1.0
68,14.596193014106543,14.596193014106543,14.400989088282941,1.221212219838756,0.7908304715634321,1.4067660574987377,2.4245058803693347,0.5087468901185138,0.48881355043741403,3.7739118921605477,3.187852510284266,0.0,0.0,0.0,3.0,2.3180626938958944,1.9734558535831213,0.6782353302394362,8.160691770960712,-1.0,-1.0,10.4,1.0,1.6364834361660228,1.0
69,14.58751234742321,14.58751234742321,14.394083035928622,1.219933275795204,0.7877298701322183,1.4101273101075305,2.4280485066677886,0.5083052688373427,0.4874082243372926,3.7609880926089305,3.1909758453272743,0.0,0.0,0.0,3.0,2.308735579129309,1.955358935668584,0.6628868655364344,8.314920957177634,-1.0,-1.0,10.4,1.0,1.6364834361660228,1.0
70,14.57876940003984,14.57876940003984,14.387113359259768,1.2183513077416754,0.7845744611483539,1.4132978527920461,2.430390387873066,0.5074381348514343,0.48608283354632703,3.747994593870962,3.193942281076523,0.0,0.0,0.0,3.0,2.2998017354384537,1.9434794765997843,0.6478999200292014,8.469035421660797,-1.0,-1.0,10.4,1.0,1.6364834361660228,1.0
71,14.56996549675237,14.56996549675237,14.380080821480815,1.2164834427148388,0.7813659368111929,1.4162980402280338,2.431546657006602,0.5061343992857323,0.48483455842566514,3.734931274238386,3.19675495389263,0.0,0.0,0.0,3.0,2.2912626781587133,1.9371928623425858,0.6332724033515231,8.62300165395634,-1.0,-1.0,10.4,1.0,1.6364834361660228,1.0
72,14.561101935608182,14.561101935608182,14.372986185655057,1.2143449544316238,0.7781061210402928,1.4191449458697778,2.431531748413566,0.5043851428845753,0.4836606650731021,3.721798046531006,3.1994170784165656,0.0,0.0,0.0,5.0,2.2831195084229914,1.9358685441765087,0.6680239229928786,8.777818016054056,-1.0,-1.0,10.6,1.0,1.798872297809219,1.0
73,14.552180054201866,14.552180054201866,14.3658302741406,1.2119480862809697,0.7747990986133015,1.4218482904733216,2.4303595299632224,0.5021848580444579,0.482558505209326,3.708594894018105,3.2019319390376464,0.0,0.0,0.0,5.0,2.2753725138371825,1.9380944776273696,0.7006605119491692,8.932433885383677,-1.0,-1.0,10.8,1.0,2.07926143009834,1.0
74,14.54320114852025,14.54320114852025,14.358613900407471,1.2093134050682635,0.7714476307241238,1.424423564375123,2.428042149045397,0.4995387863968762,0.48152551564166435,3.695321823283933,3.2043028817271546,0.0,0.0,0.0,5.0,2.268014627859911,1.9449722773454745,0.6858909196006735,9.086910876567407,-1.0,-1.0,10.8,1.0,2.07926143009834,1.0
75,14.534166471874752,14.534166471874752,14.35133786948099,1.206462553684757,0.7680549433616012,1.4268841965413332,2.424593609750614,0.49645934505005174,0.4805592172721281,3.6819788545029697,3.2065333063503645,0.0,0.0,0.0,5.0,2.260929061240977,1.9563885895251487,0.7172155893198683,9.242093174323495,-1.0,-1.0,11.0,1.0,2.107632181810672,1.0
