step,mean_goal_distance,active_mean_goal_distance,center_of_mass_goal_distance,velocity_consensus_error,normalized_velocity_mismatch,mean_speed,max_speed,speed_std,min_agent_distance,cohesion_radius,min_obstacle_clearance,collision_count,total_collision_steps,total_collision_count,active_dynamic_risk_count,min_predicted_obstacle_clearance,control_effort,lattice_deviation_energy,average_flocking_error,formation_recovery_step,formation_recovery_time,mean_neighbor_count,connected_components,lambda_2,relative_connectivity
19,14.913201451889867,14.913201451889867,14.642850758520854,0.9017025406665772,0.9374272752011966,0.9362260461473021,1.4494258471618668,0.35365676989559813,0.7147813217295795,4.641354402754048,2.5136561657318204,0.0,0.0,0.0,1.0,2.156730342319124,8.503718837522058,0.8363794739620719,1.337163013474062,-1.0,-1.0,7.9,1.0,0.8117529063680707,1.0
20,14.909546925512819,14.909546925512819,14.640232278337253,0.9211080617228842,0.9345943685955268,0.9578121118521835,1.482172117115447,0.3623975752250033,0.7069480079277557,4.628570457645353,2.5206718381600286,0.0,0.0,0.0,1.0,2.1636561657318203,7.899262212140641,0.8214674475941224,1.4455498690062456,-1.0,-1.0,7.9,1.0,0.8117529063680707,1.0
21,14.905744683563942,14.905744683563942,14.63749953775435,0.9392277644454523,0.9317179935042719,0.9780176765167633,1.512329107003346,0.3709142583099378,0.6991591419213904,4.615303721279805,2.5277619346550044,0.0,0.0,0.0,1.0,2.1706718381600285,7.378124337321087,0.8367748835421235,1.5563233312985285,-1.0,-1.0,8.0,1.0,0.8137123548837306,1.0
22,14.901797084714573,14.901797084714573,14.634653881626038,0.9561384885928763,0.9287979594497459,0.9969180740425548,1.5400031546585815,0.37926080979597043,0.6914313015907008,4.601565183845238,2.534911465047943,0.0,0.0,0.0,1.0,2.1777619346550043,6.929244443180411,0.7902977396446589,1.66933409709319,-1.0,-1.0,7.9,1.0,0.7147106680315736,1.0
23,14.897706447094652,14.897706447094652,14.631696638325321,0.9719188635436383,0.9258348885662258,1.0145876854076703,1.565297666570388,0.38748632878517886,0.6837795437775767,4.587366076478679,2.5421058761942317,0.0,0.0,0.0,1.0,2.184911465047943,6.544176161313655,0.8048801547521481,1.784559494362354,-1.0,-1.0,8.0,1.0,0.8421563561585171,1.0
24,14.89347505096865,14.89347505096865,14.628629119984625,0.986648228747107,0.9228299425356343,1.0310988115563977,1.5883140848517574,0.39563339082942134,0.6762175075660015,4.5727178787336715,2.5493310582202295,0.0,0.0,0.0,1.0,2.1921058761942316,6.214382251557971,0.7888023867576393,1.9020163778111319,-1.0,-1.0,8.0,1.0,0.8421563561585171,1.0
25,14.889105140987443,14.889105140987443,14.62545262273109,1.0004041316669396,0.9197844533958617,1.0465194901083057,1.60915230166514,0.40373776314234167,0.668757506376762,4.55763232500537,2.5565733540459736,0.0,0.0,0.0,1.0,2.1993310582202295,5.931809366884016,0.7728062188187914,2.021347242718373,-1.0,-1.0,8.0,1.0,0.8421563561585171,1.0
26,14.884598928391767,14.884598928391767,14.622168426917083,1.0132623072960567,0.9166998901841923,1.0609144504022217,1.6279106245703892,0.41182713347396444,0.6614106106203697,4.542121409659348,2.5638195711601908,0.0,0.0,0.0,1.0,2.2065733540459735,5.6894750493894355,0.7569151546377426,2.1424327650182513,-1.0,-1.0,8.0,1.0,0.8421563561585171,1.0
27,14.87995859314332,14.87995859314332,14.618777797345892,1.0252962995846078,0.913577835972533,1.0743471709247812,1.64468576829074,0.4199171624829467,0.654186722440415,4.526197390724964,2.5710569949029383,0.0,0.0,0.0,1.0,2.2138195711601907,5.481283905261687,0.7719621263458113,2.2651598478114274,-1.0,-1.0,8.1,1.0,0.8437226794350488,1.0
28,14.875186285942712,14.875186285942712,14.615281983492805,1.0365765586913893,0.9104199656414413,1.086885763737275,1.6595729005549593,0.427997934034334,0.6470946438810748,4.509872792031862,2.57827340255019,0.0,0.0,0.0,1.0,2.221056994902938,5.301894232226598,0.7853745343078398,2.3897483627877727,-1.0,-1.0,8.2,1.0,0.8459338118600953,1.0
29,14.870284129588152,14.870284129588152,14.611682219721592,1.047173975525945,0.9072289372891958,1.0986331181755664,1.6727143274147194,0.43597568417351834,0.6401421396400027,4.4931604036875425,2.585457077532238,0.0,0.0,0.0,1.0,2.22827340255019,5.146595599017065,0.797489582028225,2.5159144651521124,-1.0,-1.0,8.3,1.0,0.8576128910810277,1.0
30,14.865254219646204,14.865254219646204,14.607979725496538,1.0571622495731885,0.9040091067694532,1.1099122249766302,1.6843357782394983,0.4432238583933483,0.6333359954091841,4.476073280813478,2.5925968231756586,0.0,0.0,0.0,1.0,2.2354570775322378,5.010553152728825,0.8371828542376848,2.6434610849099975,-1.0,-1.0,8.5,1.0,0.9699637867977733,1.0
31,14.860098620770705,14.860098620770705,14.604175705590064,1.0666108786618396,0.9007656726225438,1.1220625568405058,1.7010641701847629,0.4465838865229901,0.6266820736652164,4.458624739545353,2.5996819754242093,0.0,0.0,0.0,1.0,2.2425968231756586,4.889463207128324,0.8189791655168895,2.772300078356297,-1.0,-1.0,8.5,1.0,0.9699637867977733,1.0
32,14.854819362887076,14.854819362887076,14.600271350286029,1.0755825920221376,0.8975042637817752,1.1349570033219432,1.7348762949210723,0.44652092588819897,0.6201853705661265,4.44082834036475,2.6067024140577204,0.0,0.0,0.0,1.0,2.2496819754242092,4.779724039786705,0.8834821038354544,2.902349790987805,-1.0,-1.0,8.8,1.0,1.0214330229039505,1.0
33,14.849418441904481,14.849418441904481,14.596267835578692,1.0841291513058555,0.8942303216646135,1.147512351383891,1.7673576607387818,0.44588427691306914,0.6138500656532379,4.422697859052056,2.6136485719745157,0.0,0.0,0.0,1.0,2.2567024140577203,4.678017928725184,0.8641766221886222,3.033534620815259,-1.0,-1.0,8.8,1.0,1.0214330229039505,1.0
34,14.84389781458383,14.84389781458383,14.592166323367527,1.092296763270492,0.8909500961435068,1.159577810641728,1.7985205594079023,0.4452184060771043,0.607679568990293,4.404246953202845,2.620511442303265,0.0,0.0,0.0,1.0,2.2636485719745156,4.582707805549463,0.8451368131132891,3.1657851933466388,-1.0,-1.0,8.8,1.0,1.0214330229039505,1.0
35,14.83825939833259,14.83825939833259,14.587967961647829,1.1001227116152676,0.8876697819583672,1.1711608797359634,1.8284067338193248,0.44466216532969843,0.6016765668992582,4.385488866700126,2.627282583096552,0.0,0.0,0.0,1.0,2.270511442303265,4.4920147219142255,0.8786115265160354,3.2994785731014034,-1.0,-1.0,9.0,1.0,1.031801519811292,1.0
36,14.832505071475918,14.832505071475918,14.583673884697271,1.107638275165619,0.8843955714533188,1.1822940222921168,1.8570733564926323,0.44428087899116353,0.5958430665712802,4.366436277454398,2.633954119386994,0.0,0.0,0.0,1.0,2.277282583096552,4.404018445827399,0.8844840579442175,3.434513817459712,-1.0,-1.0,9.1,1.0,1.0379372886707852,1.0
37,14.826636668672895,14.826636668672895,14.579285213258505,1.1148741774552993,0.8811345126375628,1.1930190986852656,1.88461134604449,0.4441181150751138,0.590180439742067,4.347100965068544,2.6405187425442285,0.0,0.0,0.0,1.0,2.283954119386994,4.317355930780559,0.889962995737282,3.570496988194485,-1.0,-1.0,9.2,1.0,1.041336661288595,1.0
38,14.820655981944793,14.820655981944793,14.574803054717858,1.1218545650556542,0.877893155211361,1.203375728230438,1.911116310215657,0.44420523542744245,0.58468946554596,4.327493764628743,2.6469697069484583,0.0,0.0,0.0,1.0,2.2905187425442284,4.231647896256331,0.8699249521111104,3.707380736991916,-1.0,-1.0,9.2,1.0,1.041336661288595,1.0
39,14.814564762075705,14.814564762075705,14.570228503280275,1.128598333664684,0.8746774897524884,1.2133993977102553,1.9367108616584552,0.4445669941119481,0.5793703725993642,4.307624297378959,2.6533008240610227,0.0,0.0,0.0,1.0,2.2969697069484583,4.146528023611577,0.8501925449819752,3.845122408578664,-1.0,-1.0,9.2,1.0,1.041336661288595,1.0
40,14.808364723466681,14.808364723466681,14.565562640140586,1.135120232277943,0.8714924996986537,1.223120528935722,1.961507596657743,0.4452190154848646,0.5742228803119104,4.287501071374612,2.6595064540287776,0.0,0.0,0.0,1.0,2.3033008240610227,4.061344945071485,0.8307698126386373,3.98368332397404,-1.0,-1.0,9.2,1.0,1.041336661288595,1.0
41,14.80205754901321,14.80205754901321,14.560806533651277,1.1414313406437457,0.8683421040798471,1.2325645484305443,1.9856059679321776,0.44616868225852946,0.5692462393822356,4.267131613387297,2.6655814950040084,0.0,0.0,0.0,1.0,2.3095064540287775,3.9756803614036875,0.8116599010822391,4.123028086464846,-1.0,-1.0,9.2,1.0,1.041336661288595,1.0
42,14.795644894702772,14.795644894702772,14.555961239486926,1.1475392436551672,0.8652291332622483,1.241752033075009,2.009092174502864,0.4474161853414755,0.5644392714041351,4.2465226019091995,2.6715213703973504,0.0,0.0,0.0,1.0,2.3155814950040083,3.889333201490603,0.7928652569767651,4.263123926027013,-1.0,-1.0,9.2,1.0,1.041336661288595,1.0
43,14.789128393916545,14.789128393916545,14.551027800805446,1.153448108622267,0.862155318962351,1.2506989085290283,2.0320391412669507,0.4489554769892801,0.5598004074872347,4.225680000356318,2.6773220143075145,0.0,0.0,0.0,1.0,2.3215213703973503,3.8022640836565094,0.800711410512518,4.404569676346464,-1.0,-1.0,9.3,1.0,1.0446217132907911,1.0
44,14.782509661275117,14.782509661275117,14.54600724840628,1.159159228839285,0.8591213924163399,1.2594172315420324,2.0545065870413652,0.45077494704736226,0.5553277257834436,4.204609189583094,2.6829798553883215,0.0,0.0,0.0,1.0,2.3273220143075144,3.7144955083038047,0.807327560045172,4.5468316867133325,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
45,14.775790290361957,14.775790290361957,14.540900600885696,1.1646758617753332,0.8561283728417094,1.267920293437673,2.07654121013788,0.45286226373366056,0.5510189878051583,4.183315098519768,2.6884917994211808,0.0,0.0,0.0,1.0,2.3329798553883214,3.6268530502746805,0.788217446312963,4.690222686741872,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
46,14.768971852690276,14.768971852690276,14.535708864789251,1.1700027106552293,0.8531774241490379,1.2762220672906925,2.098178129726368,0.45520379792867627,0.5468716734224465,4.161802319951911,2.6938552108606513,0.0,0.0,0.0,1.0,2.3384917994211807,3.5398917178543954,0.7694359572377356,4.834795851058287,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
47,14.762055902114781,14.762055902114781,14.530433034761492,1.175140996694748,0.8502686654547381,1.284332632133808,2.1194419333080687,0.45778135380092927,0.542883014433314,4.140075215468722,2.6990678936126447,0.0,0.0,0.0,1.0,2.343855210860651,3.453525430364878,0.7509841069970504,4.980063804497964,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
48,14.75504397894376,14.75504397894376,14.525074093693046,1.1800887257898995,0.8474012097214778,1.2922585616916376,2.140346654609137,0.46057267019323134,0.5390500266120157,4.1181380206561915,2.7041280712864326,0.0,0.0,0.0,1.0,2.3490678936126446,3.367688516323844,0.7328626993845985,5.1260004159179005,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
49,14.747937613693395,14.747937613693395,14.519633012865233,1.1848410165191408,0.8445732205344417,1.3000033466940368,2.1608957790738526,0.4635518982954356,0.5353695401537202,4.09599495027556,2.7090343671386674,0.0,0.0,0.0,1.0,2.3541280712864325,3.2823257779133206,0.715072420317143,5.272861661157536,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
50,14.740738330458758,14.740738330458758,14.514110752092323,1.189390444028025,0.8417819768303927,1.3075678079522244,2.181082384784909,0.4666900462273978,0.5318382284498357,4.073650302083902,2.713785783908286,0.0,0.0,0.0,1.0,2.3590343671386673,3.197391372658496,0.6976139098728346,5.420918328247602,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
51,14.733447649901965,14.733447649901965,14.508508259861559,1.1937273607772163,0.8390239355581054,1.314950464144192,2.2008894227846225,0.46995537884096245,0.5284526351455099,4.051108557914568,2.718381683719045,0.0,0.0,0.0,1.0,2.363785783908286,3.1128619612146795,0.6804878166226251,5.5696042444506935,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
52,14.726067091850116,14.726067091850116,14.502826473471059,1.1978402037172189,0.8362947944131016,1.3221478637251642,2.2202901321767383,0.47331379939848434,0.5252092003380976,4.028374480682503,2.722821768202758,0.0,0.0,0.0,1.0,2.368381683719045,3.0287506337923196,0.6636948364272746,5.718880050452162,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
