step,mean_goal_distance,center_of_mass_goal_distance,velocity_consensus_error,min_agent_distance,min_obstacle_clearance,collision_count,total_collision_steps,total_collision_count,lattice_deviation_energy,mean_neighbor_count,connected_components,lambda_2
487,10.35973452946389,10.34780812775055,0.04127619639356685,0.31509329439389283,0.7208161090798259,0.0,0.0,0.0,0.2194246172797564,19.0,1.0,19.99999999999998
488,10.351249795802591,10.339309597069079,0.041381718336549266,0.3153048430200575,0.7130492932218039,0.0,0.0,0.0,0.21945779582554628,19.0,1.0,19.99999999999998
489,10.342886405557097,10.330932445629605,0.04146672181609119,0.315524773119185,0.7053970641486692,0.0,0.0,0.0,0.21949089578330058,19.0,1.0,19.99999999999998
490,10.334645003762942,10.322677323116997,0.04153169236557377,0.31575254774021005,0.697859735628456,0.0,0.0,0.0,0.21952388862700714,19.0,1.0,19.99999999999998
491,10.326526151016363,10.314544794777293,0.04157725679871113,0.3159876404514208,0.6904375653383207,0.0,0.0,0.0,0.2195567471378181,19.0,1.0,19.99999999999998
492,10.318530323959587,10.306535341897012,0.04160414902860457,0.3162295364599794,0.683130754655766,0.0,0.0,0.0,0.21958944543024225,19.0,1.0,19.99999999999998
493,10.310657915989104,10.298649362502792,0.041613182146491075,0.3164777335897115,0.6759394485607676,0.0,0.0,0.0,0.2196219589662217,19.0,1.0,19.99999999999998
494,10.302909238175117,10.290887172270672,0.041605224975659896,0.3167317431270698,0.6688637356699746,0.0,0.0,0.0,0.21965426455950035,19.0,1.0,19.99999999999998
495,10.295284520379635,10.283249005633273,0.04158118211790507,0.31699109054360064,0.6619036484119399,0.0,0.0,0.0,0.21968634037183676,19.0,1.0,19.99999999999998
496,10.287783912560103,10.27573501707223,0.04154197693920498,0.3172553161022425,0.6550591633455,0.0,0.0,0.0,0.2197181659021628,19.0,1.0,19.99999999999998
497,10.280407486436564,10.268345282774252,0.041488557798015066,0.3175239753540886,0.6483302054614958,0.0,0.0,0.0,0.21974972205292057,19.0,1.0,19.99999999999998
498,10.273155240099637,10.261079805230368,0.04142217718557811,0.317796639534271,0.6417167069583597,0.0,0.0,0.0,0.21978099237372978,19.0,1.0,19.99999999999998
499,10.266027100404939,10.253938515619975,0.041344000685304715,0.3180728958978789,0.6352185964314482,0.0,0.0,0.0,0.2198119627682487,19.0,1.0,19.99999999999998
500,10.259022924404688,10.246921275231522,0.04125500904253907,0.3183523479801236,0.628835771280395,0.0,0.0,0.0,0.21984262082272205,19.0,1.0,19.99999999999998
501,10.252142502378053,10.24002787847376,0.041156213407093925,0.31863458762820235,0.6225680827926071,0.0,0.0,0.0,0.2198729558849829,19.0,1.0,19.99999999999998
502,10.245385561737702,10.233258056763475,0.0410487079175824,0.3189191646527874,0.6164153290437829,0.0,0.0,0.0,0.21990295936104587,19.0,1.0,19.99999999999998
503,10.238751769699281,10.226611481173968,0.040933229387899124,0.31920562163777655,0.6103772525504695,0.0,0.0,0.0,0.2199326239503016,19.0,1.0,19.99999999999998
504,10.232240738389029,10.22008776746872,0.04081000640834444,0.31949351474049553,0.6044535401728471,0.0,0.0,0.0,0.2199619429415399,19.0,1.0,19.99999999999998
505,10.225852026443757,10.213686477688599,0.04067914672916649,0.31978242486008385,0.5986438253248018,0.0,0.0,0.0,0.21999090973913427,19.0,1.0,19.99999999999998
506,10.219585140384291,10.207407121569958,0.040540910672159945,0.32007196280299743,0.5929476901561582,0.0,0.0,0.0,0.22001951793620378,19.0,1.0,19.99999999999998
507,10.21343953607169,10.201249158030128,0.04039565568840873,0.32036177094633556,0.5873646675856373,0.0,0.0,0.0,0.22004776138777665,19.0,1.0,19.99999999999998
508,10.207414620237875,10.195211996714093,0.04024378642015514,0.3206515229357085,0.5818942432183335,0.0,0.0,0.0,0.22007563425467516,19.0,1.0,19.99999999999998
509,10.201509752077872,10.189294999595194,0.04008572696767776,0.32094092233758875,0.5765358571793121,0.0,0.0,0.0,0.22010313103125126,19.0,1.0,19.99999999999998
510,10.19572424489373,10.183497482622435,0.03992188942562421,0.3212296990941506,0.5712889058891487,0.0,0.0,0.0,0.22013024653838517,19.0,1.0,19.99999999999998
511,10.190057367809166,10.177818717408657,0.03975215184050172,0.32151755222688483,0.5661527438011834,0.0,0.0,0.0,0.22015697509915855,19.0,1.0,19.99999999999998
512,10.184508347545943,10.172257933007476,0.03957637291242754,0.3218041478723498,0.561126685131203,0.0,0.0,0.0,0.22018331051195228,19.0,1.0,19.99999999999998
513,10.179076370207818,10.166814317713145,0.03939466354043965,0.32208914659733096,0.5562100056037463,0.0,0.0,0.0,0.2202092464522508,19.0,1.0,19.99999999999998
514,10.173760583056852,10.161487020847373,0.03920727770525502,0.3223722188981564,0.5514019441971397,0.0,0.0,0.0,0.22023477670535932,19.0,1.0,19.99999999999998
515,10.168560096286823,10.156275154539358,0.039014550911174214,0.3226530535572523,0.5467017048685213,0.0,0.0,0.0,0.22025989530179566,19.0,1.0,19.99999999999998
516,10.163473984793521,10.151177795500534,0.03881686546865204,0.32293136172509546,0.5421084582543717,0.0,0.0,0.0,0.22028459659633198,19.0,1.0,19.99999999999998
517,10.1585012899397,10.146193986792303,0.03861463094956597,0.32320687848216195,0.537621343346781,0.0,0.0,0.0,0.22030887531409843,19.0,1.0,19.99999999999998
518,10.15364102131105,10.141322739583995,0.03840827322371036,0.3234793629492807,0.5332394691464551,0.0,0.0,0.0,0.2203327265771535,19.0,1.0,19.99999999999998
519,10.148892158459235,10.136563034897389,0.03819822833266982,0.3237485975928415,0.5289619162929801,0.0,0.0,0.0,0.22035614591922498,19.0,1.0,19.99999999999998
520,10.144253653276603,10.131913825982899,0.03798499783087926,0.324014387112308,0.5247877386720173,0.0,0.0,0.0,0.22037912924456152,19.0,1.0,19.99999999999998
521,10.139724433262241,10.127374041574432,0.037769199359232376,0.32427655713443904,0.5207159652620078,0.0,0.0,0.0,0.22040167293981355,19.0,1.0,19.99999999999998
522,10.135303403386631,10.122942587753274,0.03755139972071379,0.3244800079050873,0.5167456024717417,0.0,0.0,0.0,0.220423773946972,19.0,1.0,19.99999999999998
523,10.130989447412698,10.11861834927956,0.037332095376771776,0.32446946342328586,0.5128756361836729,0.0,0.0,0.0,0.2204454296684259,19.0,1.0,19.99999999999998
524,10.126781429212894,10.114400190915775,0.03711174168489584,0.32446235243752297,0.5091050334099166,0.0,0.0,0.0,0.22046663791014082,19.0,1.0,19.99999999999998
525,10.122678194075872,10.110286958737642,0.03689076742024987,0.32445839994167774,0.5054327437262968,0.0,0.0,0.0,0.22048739684816968,19.0,1.0,19.99999999999998
526,10.1186785700331,10.106277481463719,0.03666957701605584,0.3244573420361012,0.5018577005753971,0.0,0.0,0.0,0.2205077050029816,19.0,1.0,19.99999999999998
527,10.114781370246124,10.102370572842041,0.03644846059513755,0.32445892619181044,0.4983788225023823,0.0,0.0,0.0,0.22052756103282523,19.0,1.0,19.99999999999998
528,10.11098539467891,10.098565033325494,0.03622768111567247,0.32446291145934364,0.494995014777447,0.0,0.0,0.0,0.2205469637310843,19.0,1.0,19.99999999999998
529,10.107289431169749,10.094859651148388,0.03600751227409301,0.3244690686149554,0.49170517095074706,0.0,0.0,0.0,0.22056591212316692,19.0,1.0,19.99999999999998
530,10.10369225647869,10.091253203377583,0.0357882103531673,0.3244771802345857,0.4885081741275362,0.0,0.0,0.0,0.2205844055211718,19.0,1.0,19.99999999999998
531,10.100192637311777,10.08774445693976,0.03556999630227847,0.32448704068951717,0.48540289807395653,0.0,0.0,0.0,0.22060244355406694,19.0,1.0,19.99999999999998
532,10.096789331322565,10.084332169625606,0.03535304636065427,0.32449845606524197,0.4823882082170151,0.0,0.0,0.0,0.22062002618348092,19.0,1.0,19.99999999999998
533,10.093481088090785,10.081015091070904,0.03513749023683834,0.3245112440093137,0.4794629625751644,0.0,0.0,0.0,0.22063715371085485,19.0,1.0,19.99999999999998
534,10.090266650077876,10.077791963714361,0.03492341551568263,0.3245252335161844,0.4766260126402909,0.0,0.0,0.0,0.22065382677922477,19.0,1.0,19.99999999999998
535,10.087144753559013,10.07466152373186,0.03471087630728538,0.32454026465790653,0.4738762042229222,0.0,0.0,0.0,0.22067004637151355,19.0,1.0,19.99999999999998
536,10.084114129531155,10.071622501946674,0.03449990379658681,0.32455618826967614,0.471212378267308,0.0,0.0,0.0,0.22068581380642044,19.0,1.0,19.99999999999998
537,10.081173504596732,10.068673624715366,0.03429051656232832,0.32457286559881027,0.46863337164005625,0.0,0.0,0.0,0.22070113073255712,19.0,1.0,19.99999999999998
538,10.078321601822651,10.065813614788887,0.0340827291919619,0.3245901679251107,0.4661380178943594,0.0,0.0,0.0,0.22071599912123693,19.0,1.0,19.99999999999998
539,10.07555714157419,10.063041192148718,0.03387655851414073,0.3246079761597927,0.46372514801087894,0.0,0.0,0.0,0.2207304212581814,19.0,1.0,19.99999999999998
540,10.072878842389905,10.060355074882962,0.03367202376949584,0.32462618042933983,0.4613935911158594,0.0,0.0,0.0,0.22074439971897433,19.0,1.0,19.99999999999998
541,10.0702854221215,10.05775398032382,0.03346913428145098,0.32464467964948934,0.4591421752027388,0.0,0.0,0.0,0.22075793728242274,19.0,1.0,19.99999999999998
542,10.067775598692599,10.055236625810991,0.033267917409618014,0.3246633810932561,0.45696972796039403,0.0,0.0,0.0,0.22077103695681682,19.0,1.0,19.99999999999998
543,10.065348090771137,10.05280172936868,0.03306841720063232,0.32468219996236103,0.45487507751376965,0.0,0.0,0.0,0.22078370200541705,19.0,1.0,19.99999999999998
544,10.063001618419325,10.05044801035908,0.032870689156414695,0.32470105896272955,0.4528570530807835,0.0,0.0,0.0,0.22079593595633795,19.0,1.0,19.99999999999998
545,10.060734903721544,10.04817419011327,0.032674796370397025,0.3247198878849975,0.45091448557287295,0.0,0.0,0.0,0.22080774260276706,19.0,1.0,19.99999999999998
546,10.058546671390458,10.045978992539782,0.03248080659569399,0.32473862319192814,0.4490462081551657,0.0,0.0,0.0,0.2208191259972074,19.0,1.0,19.99999999999998
547,10.056435649351535,10.043861144711379,0.03228878998822588,0.3247572076147431,0.4472510567756468,0.0,0.0,0.0,0.22083009044204313,19.0,1.0,19.99999999999998
548,10.054400569306102,10.041819377430162,0.03209881736083783,0.3247755897602567,0.44552787066882427,0.0,0.0,0.0,0.22084064047787574,19.0,1.0,19.99999999999998
549,10.052440167273149,10.039852425771297,0.031910958835358764,0.3247937237303144,0.4438754928371923,0.0,0.0,0.0,0.220850780870548,19.0,1.0,19.99999999999998
550,10.050553184110004,10.037959029605583,0.03172528280958352,0.32481156875475514,0.44229277051246674,0.0,0.0,0.0,0.22086051659744227,19.0,1.0,19.99999999999998
551,10.048738366012145,10.036137934101008,0.03154185517551199,0.32482908883877465,0.4407785555978373,0.0,0.0,0.0,0.22086985283343513,19.0,1.0,19.99999999999998
552,10.046994464992256,10.034387890203652,0.03136073873870619,0.32484625242528425,0.4393317050920288,0.0,0.0,0.0,0.22087879493675802,19.0,1.0,19.99999999999998
553,10.0453202393389,10.032707655098042,0.031181992798691827,0.32486303207263534,0.43795108149572914,0.0,0.0,0.0,0.2208873484349344,19.0,1.0,19.99999999999998
554,10.043714454054962,10.031095992647344,0.031005672858139505,0.3248794041478842,0.43663555320080516,0.0,0.0,0.0,0.2208955190109048,19.0,1.0,19.99999999999998
555,10.04217588127623,10.029551673813614,0.03083183043497382,0.3248953485355944,0.43538399486264356,0.0,0.0,0.0,0.2209033124894253,19.0,1.0,19.99999999999998
556,10.040703300670343,10.02807347705845,0.03066047337911033,0.32491084836206524,0.43419528307034627,0.0,0.0,0.0,0.22091073473702164,19.0,1.0,19.99999999999998
557,10.039295499816745,10.02666018872454,0.030491150457056658,0.3249258897342863,0.4330682425532696,0.0,0.0,0.0,0.22091779064573505,19.0,1.0,19.99999999999998
558,10.037951274568622,10.025310603400268,0.030323494119056976,0.32494046148823075,0.43200165609228003,0.0,0.0,0.0,0.22092448430122993,19.0,1.0,19.99999999999998
559,10.036669429393374,10.024023524263278,0.03015732267673531,0.3249545549518484,0.430994286867327,0.0,0.0,0.0,0.22093081938663098,19.0,1.0,19.99999999999998
560,10.035448777692588,10.022797763403284,0.02999255836395796,0.3249681637277794,0.43004489129227796,0.0,0.0,0.0,0.22093679941151553,19.0,1.0,19.99999999999998
561,10.034288142103197,10.021632142125735,0.029829181876356047,0.3249812834970184,0.42915222646858975,0.0,0.0,0.0,0.22094242784046172,19.0,1.0,19.99999999999998
562,10.033186354780913,10.020525491237457,0.02966720721320263,0.32499391184247367,0.42831505459173036,0.0,0.0,0.0,0.2209477081639246,19.0,1.0,19.99999999999998
563,10.032142257666749,10.019476651315033,0.029506667822497702,0.3250060480903307,0.42753214562955677,0.0,0.0,0.0,0.22095264393605327,19.0,1.0,19.99999999999998
564,10.031154702737128,10.018484472956647,0.02934760903495015,0.32501769316678963,0.4268022790186746,0.0,0.0,0.0,0.22095723879363,19.0,1.0,19.99999999999998
565,10.030222552238175,10.01754781701786,0.029190083988790853,0.3250288494678414,0.4261242448007915,0.0,0.0,0.0,0.220961496464305,19.0,1.0,19.99999999999998
566,10.02934467890457,10.016665554831887,0.02903415148092866,0.3250395207400402,0.4254968444378172,0.0,0.0,0.0,0.22096542076884074,19.0,1.0,19.99999999999998
567,10.028519966163449,10.015836568414793,0.028879874866603823,0.3250497119706102,0.42491889144066597,0.0,0.0,0.0,0.22096901562008123,19.0,1.0,19.99999999999998
568,10.027747308323786,10.015059750656084,0.028727321511619636,0.32505942928551784,0.4243892118879439,0.0,0.0,0.0,0.2209722850202082,19.0,1.0,19.99999999999998
569,10.027025610751638,10.014334005495144,0.02857656251333162,0.32506867985449156,0.4239066448773693,0.0,0.0,0.0,0.22097523305717495,19.0,1.0,19.99999999999998
570,10.026353790031733,10.01365824808391,0.028427672524091126,0.3250774718021748,0.4234700429338293,0.0,0.0,0.0,0.22097786390082527,19.0,1.0,19.99999999999998
571,10.025730774115795,10.013031404936246,0.02828072957583814,0.32508581412481086,0.4230782723872698,0.0,0.0,0.0,0.2209801817989748,19.0,1.0,19.99999999999998
572,10.025155502458006,10.012452414064445,0.02813581484064535,0.32509371661197534,0.42273021372747255,0.0,0.0,0.0,0.2209821910736063,19.0,1.0,19.99999999999998
573,10.024626926138078,10.011920225103244,0.027993012282605888,0.32510118977297714,0.42242476193934075,0.0,0.0,0.0,0.22098389611725014,19.0,1.0,19.99999999999998
574,10.024144007972296,10.011433799421814,0.027852408169226312,0.3251082447676247,0.4221608268203413,0.0,0.0,0.0,0.22098530138957886,19.0,1.0,19.99999999999998
575,10.023705722612995,10.010992110224079,0.027714090419948684,0.3251148933410844,0.4219373332806319,0.0,0.0,0.0,0.22098641141422082,19.0,1.0,19.99999999999998
576,10.023311056636818,10.010594142637872,0.02757814777829969,0.32512114776260015,0.4217532216258274,0.0,0.0,0.0,0.22098723077577845,19.0,1.0,19.99999999999998
577,10.022959008622198,10.010238893793193,0.02744466880595136,0.325127020767863,0.42160744782197435,0.0,0.0,0.0,0.22098776411702548,19.0,1.0,19.99999999999998
578,10.02264858921651,10.009925372890107,0.027313734240084247,0.32513252592594194,0.4214989837421971,0.0,0.0,0.0,0.22098801612946872,19.0,1.0,19.99999999999998
579,10.0223788211938,10.009652601257137,0.027185261700045017,0.325137687992814,0.42142681739458154,0.0,0.0,0.0,0.22098799138272346,19.0,1.0,19.99999999999998
580,10.022148739517217,10.009419612414346,0.027059167207414702,0.3251425417832601,0.4213899531360189,0.0,0.0,0.0,0.22098769432238768,19.0,1.0,19.99999999999998
581,10.021957391391183,10.009225452126538,0.02693543395580486,0.325147126246789,0.42138741187458606,0.0,0.0,0.0,0.22098712934230977,19.0,1.0,19.99999999999998
582,10.021803836297691,10.009069178440738,0.026814079472899377,0.325151480905742,0.4214182312529281,0.0,0.0,0.0,0.22098630082537912,19.0,1.0,19.99999999999998
583,10.021687146020284,10.008949861711285,0.026695136471699,0.325155643802951,0.42148146580671464,0.0,0.0,0.0,0.22098521316642342,19.0,1.0,19.99999999999998
584,10.021606404657856,10.00886658461455,0.026578641580461866,0.32515965040552725,0.42157618709670797,0.0,0.0,0.0,0.22098387078490986,19.0,1.0,19.99999999999998
585,10.021560708629607,10.00881844215462,0.02646462867460151,0.3251635331056124,0.4217014838147276,0.0,0.0,0.0,0.22098227813180865,19.0,1.0,19.99999999999998
586,10.021549166671997,10.008804541660805,0.026353124971312307,0.32516732108553537,0.4218564618643269,0.0,0.0,0.0,0.2209804396930776,19.0,1.0,19.99999999999998
587,10.021570899828285,10.008824002777645,0.026244148855048978,0.3251710403975012,0.42204024441704024,0.0,0.0,0.0,0.22097835999115853,19.0,1.0,19.99999999999998
588,10.02162504143114,10.008875957447874,0.026137708847736342,0.3251747141619902,0.42225197194496966,0.0,0.0,0.0,0.220976043585268,19.0,1.0,19.99999999999998
589,10.02171073707872,10.00895954988876,0.026033803377417886,0.3251783628243592,0.4224908022303212,0.0,0.0,0.0,0.22097349507092168,19.0,1.0,19.99999999999998
590,10.021827144604535,10.009073936562222,0.025932421123845535,0.32518200443222317,0.4227559103524282,0.0,0.0,0.0,0.22097071907894333,19.0,1.0,19.99999999999998
591,10.021973434041401,10.009218286139001,0.025833541782540725,0.32518565491109797,0.42304648865273775,0.0,0.0,0.0,0.22096772027409975,19.0,1.0,19.99999999999998
592,10.02214878757982,10.009391779457166,0.025737137121137565,0.3251893283254556,0.42336174667823057,0.0,0.0,0.0,0.22096450335344253,19.0,1.0,19.99999999999998
593,10.022352399521015,10.009593609475358,0.02564317222086649,0.32519303711850184,0.42370091110377606,0.0,0.0,0.0,0.220961073044407,19.0,1.0,19.99999999999998
594,10.022583476224922,10.009822981220887,0.025551606811035753,0.32519679232781645,0.42406322563395793,0.0,0.0,0.0,0.22095743410269836,19.0,1.0,19.99999999999998
595,10.022841236053399,10.010079111733075,0.02546239661940103,0.3252006037763768,0.42444795088497045,0.0,0.0,0.0,0.2209535913099866,19.0,1.0,19.99999999999998
596,10.023124909308878,10.010361230002031,0.025375494677478218,0.3252044802398566,0.42485436424725653,0.0,0.0,0.0,0.22094954947142717,19.0,1.0,19.99999999999998
597,10.023433738168716,10.010668576903136,0.025290852536718682,0.3252084295918602,0.42528175972964266,0.0,0.0,0.0,0.22094531341302195,19.0,1.0,19.99999999999998
598,10.023766976615528,10.011000405127426,0.02520842136805329,0.3252124589291084,0.4257294477857728,0.0,0.0,0.0,0.22094088797883393,19.0,1.0,19.99999999999998
599,10.024123890363622,10.011355979108172,0.025128152932676673,0.32521657467871634,0.42619675512373767,0.0,0.0,0.0,0.2209362780280694,19.0,1.0,19.99999999999998
600,10.024503756781879,10.01173457494384,0.025050000425497987,0.32522078268966537,0.4266830244998333,0.0,0.0,0.0,0.22093148843204172,19.0,1.0,19.99999999999998
601,10.024905864813206,10.012135480317605,0.024973919204316013,0.32522508831046004,0.4271876144974641,0.0,0.0,0.0,0.2209265240710313,19.0,1.0,19.99999999999998
602,10.025329514890789,10.012557994413731,0.024899867427845633,0.3252294964547942,0.42770989929224557,0.0,0.0,0.0,0.2209213898310565,19.0,1.0,19.99999999999998
603,10.025774018851378,10.01300142783089,0.02482780663505185,0.325234011656886,0.4282492684043907,0.0,0.0,0.0,0.22091609060057119,19.0,1.0,19.99999999999998
604,10.026238699845738,10.013465102492717,0.024757702308135735,0.3252386381179447,0.4288051264395051,0.0,0.0,0.0,0.2209106312671044,19.0,1.0,19.99999999999998
605,10.026722892246504,10.013948351555712,0.024689524473829397,0.32524337974507184,0.4293768928189524,0.0,0.0,0.0,0.22090501671385881,19.0,1.0,19.99999999999998
606,10.027225941553581,10.014450519314734,0.02462324841513846,0.32524824018373033,0.4299640015009373,0.0,0.0,0.0,0.22089925181628287,19.0,1.0,19.99999999999998
607,10.027747204297288,10.014970961106172,0.02455885559240625,0.32525322284477304,0.430565900693486,0.0,0.0,0.0,0.22089334143863454,19.0,1.0,19.99999999999998
608,10.028286047939357,10.015509043209052,0.024496334914913393,0.32525833092688894,0.4311820525604747,0.0,0.0,0.0,0.22088729043055097,19.0,1.0,19.99999999999998
609,10.028841850772057,10.016064142744167,0.024435684571994062,0.32526356743519735,0.43181193292187536,0.0,0.0,0.0,0.2208811036236406,19.0,1.0,19.99999999999998
610,10.029414001815427,10.016635647571425,0.0243769147405687,0.32526893519664046,0.43245503094934123,0.0,0.0,0.0,0.2208747858281127,19.0,1.0,19.99999999999998
611,10.030001900712962,10.017222956185526,0.024320051653313263,0.3252744368727064,0.4331108488582539,0.0,0.0,0.0,0.2208683418294589,19.0,1.0,19.99999999999998
612,10.030604957625691,10.01782547761017,0.024265143752881378,0.32528007496995426,0.43377890159729715,0.0,0.0,0.0,0.22086177638520085,19.0,1.0,19.99999999999998
613,10.031222593124971,10.018442631290833,0.02421227093889485,0.32528585184874215,0.4344587165366077,0.0,0.0,0.0,0.22085509422171748,19.0,1.0,19.99999999999998
614,10.031854238083968,10.019073846986338,0.024161558000846788,0.32529176973048046,0.4351498331554914,0.0,0.0,0.0,0.2208483000311639,19.0,1.0,19.99999999999998
615,10.032499333568058,10.0197185646593,0.024113192343524804,0.32529783070371926,0.4358518027306594,0.0,0.0,0.0,0.22084139846849393,19.0,1.0,19.99999999999998
616,10.033157330724196,10.020376234365552,0.02406744163170218,0.32530403672928376,0.4365641880258765,0.0,0.0,0.0,0.22083439414859574,19.0,1.0,19.99999999999998
617,10.033827690669439,10.021046316142698,0.024024654953803345,0.32531038964468356,0.4372865629838735,0.0,0.0,0.0,0.22082729164355155,19.0,1.0,19.99999999999998
618,10.03450988437865,10.021728279897873,0.023985213992442262,0.32531689116794704,0.4380185124212962,0.0,0.0,0.0,0.22082009548002957,19.0,1.0,19.99999999999998
619,10.035203392571551,10.022421605294854,0.023949411805587663,0.32532354290103155,0.4387596317274237,0.0,0.0,0.0,0.2208128101368135,19.0,1.0,19.99999999999998
620,10.035907705599197,10.023125781640564,0.02391732228883821,0.3253303463329208,0.43950952656732734,0.0,0.0,0.0,0.22080544004247937,19.0,1.0,19.99999999999998
621,10.036622323329965,10.023840307771138,0.02388879235819055,0.32533730284250456,0.4402678125900642,0.0,0.0,0.0,0.22079798957322205,19.0,1.0,19.99999999999998
622,10.037346755035184,10.024564691937544,0.023863572559133395,0.32534441370132033,0.4410341151424554,0.0,0.0,0.0,0.22079046305083658,19.0,1.0,19.99999999999998
623,10.038080519274436,10.025298451690968,0.02384145660044451,0.325351680076209,0.44180806898892977,0.0,0.0,0.0,0.22078286474085787,19.0,1.0,19.99999999999998
624,10.038823143780656,10.026041113767949,0.023822342864561245,0.3253591030319433,0.44258931803785806,0.0,0.0,0.0,0.22077519885085942,19.0,1.0,19.99999999999998
625,10.039574165345094,10.026792213975384,0.023806226667215425,0.3253666835338585,0.44337751507474243,0.0,0.0,0.0,0.22076746952891405,19.0,1.0,19.99999999999998
626,10.040333129702235,10.027551297075469,0.023793154990940844,0.3253744224505193,0.4441723215025678,0.0,0.0,0.0,0.22075968086221479,19.0,1.0,19.99999999999998
627,10.041099591414703,10.028317916670659,0.023783164824053675,0.32538232055643157,0.4449734070895651,0.0,0.0,0.0,0.22075183687585648,19.0,1.0,19.99999999999998
628,10.041873113758276,10.02909163508872,0.02377622443502778,0.3253903785348198,0.44578044972459485,0.0,0.0,0.0,0.22074394153177557,19.0,1.0,19.99999999999998
629,10.042653268607044,10.029872023267892,0.023772200543262366,0.3253985969804789,0.44659313518030486,0.0,0.0,0.0,0.22073599872784674,19.0,1.0,19.99999999999998
630,10.043439636318757,10.030658660642322,0.023770865122809657,0.3254069764026967,0.4474111568841467,0.0,0.0,0.0,0.22072801229713215,19.0,1.0,19.99999999999998
631,10.044231805620484,10.0314511350277,0.023771933094606856,0.3254155172282462,0.44823421569733746,0.0,0.0,0.0,0.22071998600727985,19.0,1.0,19.99999999999998
632,10.045029373494577,10.032249042507274,0.023775107289891108,0.3254242198044493,0.44906201970177373,0.0,0.0,0.0,0.22071192356006786,19.0,1.0,19.99999999999998
633,10.045831945065007,10.033051987318224,0.023780111720750736,0.32543308440229785,0.4498942839948742,0.0,0.0,0.0,0.2207038285910881,19.0,1.0,19.99999999999998
634,10.046639133484172,10.033859581738454,0.023786707886386087,0.32544211121962946,0.4507307304923115,0.0,0.0,0.0,0.22069570466956448,19.0,1.0,19.99999999999998
635,10.047450559820147,10.034671445973892,0.02379469807674081,0.32545130038434644,0.45157108773853916,0.0,0.0,0.0,0.2206875552983013,19.0,1.0,19.99999999999998
636,10.048265852945436,10.035487208046302,0.023803910007720464,0.32546065195766566,0.4524150907250034,0.0,0.0,0.0,0.2206793835142555,19.0,1.0,19.99999999999998
637,10.049084649426192,10.036306503681923,0.023814187041615538,0.3254701659356979,0.45326248072063946,0.0,0.0,0.0,0.22067119146607592,19.0,1.0,19.99999999999998
638,10.04990659340952,10.037128976200815,0.02382540060094766,0.3254798422493014,0.45411300512201846,0.0,0.0,0.0,0.22066298073739665,19.0,1.0,19.99999999999998
639,10.050731336511095,10.037954276406241,0.023837441496701757,0.3254896807656844,0.45496641731844767,0.0,0.0,0.0,0.22065475255080264,19.0,1.0,19.99999999999998
640,10.051558537703254,10.038782062474208,0.02385021434387214,0.3254996812915911,0.4558224765616431,0.0,0.0,0.0,0.22064650789383694,19.0,1.0,19.99999999999998
641,10.052387863203919,10.039611999843398,0.02386363397652414,0.3255098435776497,0.45668094783654045,0.0,0.0,0.0,0.2206382475971346,19.0,1.0,19.99999999999998
642,10.053218986366264,10.040443761105621,0.023877623099515043,0.32552016732343114,0.45754160173280456,0.0,0.0,0.0,0.220629972383191,19.0,1.0,19.99999999999998
643,10.05405158756936,10.041277025896859,0.023892110718213115,0.32553065218287813,0.45840421431776235,0.0,0.0,0.0,0.22062168289714665,19.0,1.0,19.99999999999998
644,10.054885354109697,10.04211148078913,0.02390703106663372,0.3255412977698446,0.4592685670116271,0.0,0.0,0.0,0.2206133797265901,19.0,1.0,19.99999999999998
645,10.055719980093711,10.04294681918314,0.02392232286051022,0.32555210366355775,0.4601344464658571,0.0,0.0,0.0,0.2206050634146851,19.0,1.0,19.99999999999998
646,10.056555166331316,10.043782741201834,0.023937928764944875,0.32556306941390395,0.4610016444452044,0.0,0.0,0.0,0.22059673446926645,19.0,1.0,19.99999999999998
647,10.057390620230459,10.044618953584921,0.02395379500428206,0.3255741945464638,0.4618699577138451,0.0,0.0,0.0,0.22058839336952765,19.0,1.0,19.99999999999998
648,10.058226055689257,10.045455169581034,0.02396987075787333,0.32558547856727615,0.46273918792579816,0.0,0.0,0.0,0.22058004057041403,19.0,1.0,19.99999999999998
649,10.05906119290469,10.04629110875874,0.023986100511344418,0.3255969209678892,0.4636091415182241,0.0,0.0,0.0,0.22057167648501777,19.0,1.0,19.99999999999998
650,10.05989575823622,10.047126496869986,0.02400243158721952,0.3256085212450445,0.46447962957262734,0.0,0.0,0.0,0.22056330148923803,19.0,1.0,19.99999999999998
651,10.060729484109933,10.047961065752855,0.02401881737431271,0.3256202789266444,0.4653504676823895,0.0,0.0,0.0,0.2205549159362867,19.0,1.0,19.99999999999998
652,10.061562108922667,10.048794553234798,0.024035215660903244,0.3256321935928711,0.4662214758421309,0.0,0.0,0.0,0.22054652016676263,19.0,1.0,19.99999999999998
653,10.062393376946648,10.049626703036639,0.02405158762455872,0.3256442648895867,0.46709247835048184,0.0,0.0,0.0,0.220538114516097,19.0,1.0,19.99999999999998
654,10.063223038234968,10.050457264677522,0.02406789718499725,0.32565649253445156,0.4679633037216654,0.0,0.0,0.0,0.2205296993204471,19.0,1.0,19.99999999999998
655,10.064050848528051,10.05128599338097,0.024084110557261222,0.3256688763173368,0.4688337846033236,0.0,0.0,0.0,0.22052127492167745,19.0,1.0,19.99999999999998
