step,velocity_consensus_error,min_agent_distance,lattice_deviation_energy,mean_neighbor_count,connected_components,lambda_2
307,0.03866091907978238,0.1631472851705409,0.2151088387710482,15.0,1.0,15.999999999999975
308,0.03840830559340763,0.16300521680401078,0.215147136549258,15.0,1.0,15.999999999999975
309,0.03815768518057377,0.16286584463599613,0.21518516630855924,15.0,1.0,15.999999999999975
310,0.0379090379488707,0.16272912058465583,0.215222932025141,15.0,1.0,15.999999999999975
311,0.037662344557718094,0.16259499747903483,0.21526043752641108,15.0,1.0,15.999999999999975
312,0.03741758626891646,0.16246342904232736,0.2152976864955554,15.0,1.0,15.999999999999975
313,0.03717474498144045,0.1623343698754087,0.2153346824759227,15.0,1.0,15.999999999999975
314,0.03693380325599439,0.16220777544065323,0.2153714288752564,15.0,1.0,15.999999999999975
315,0.03669474433305706,0.1620836020460016,0.21540792896978686,15.0,1.0,15.999999999999975
316,0.036457552146905874,0.16196180682931752,0.21544418590819653,15.0,1.0,15.999999999999975
317,0.03622221133724508,0.16184234774298997,0.21548020271546703,15.0,1.0,15.999999999999975
318,0.03598870725945073,0.1617251835387974,0.21551598229661598,15.0,1.0,15.999999999999975
319,0.03575702599399124,0.16161027375302306,0.21555152744032904,15.0,1.0,15.999999999999975
320,0.03552715435524037,0.16149757869182307,0.21558684082249358,15.0,1.0,15.999999999999975
321,0.035299079899615365,0.16138705941683812,0.21562192500963728,15.0,1.0,15.999999999999975
322,0.03507279093272569,0.16127867773104484,0.21565678246227687,15.0,1.0,15.999999999999975
323,0.034848276514982846,0.16117239616484957,0.2156914155381798,15.0,1.0,15.999999999999975
324,0.0346255264648868,0.16106817796241127,0.21572582649554256,15.0,1.0,15.999999999999975
325,0.034404531358959815,0.16096598706820323,0.21576001749608917,15.0,1.0,15.999999999999975
326,0.03418528252703937,0.1608657881137926,0.21579399060809196,15.0,1.0,15.999999999999975
327,0.03396777204137291,0.16076754640485594,0.2158277478093174,15.0,1.0,15.999999999999975
328,0.033751992697679166,0.16067122790840987,0.21586129098990062,15.0,1.0,15.999999999999975
329,0.03353793798607915,0.16057679924025897,0.2158946219551499,15.0,1.0,15.999999999999975
330,0.03332560204956235,0.16048422765266693,0.21592774242828436,15.0,1.0,15.999999999999975
331,0.03311497962749191,0.1603934810222292,0.2159606540531064,15.0,1.0,15.999999999999975
332,0.03290606598159669,0.16030452783796248,0.2159933583966118,15.0,1.0,15.999999999999975
333,0.03269885680200982,0.16021733718960215,0.21602585695153884,15.0,1.0,15.999999999999975
334,0.03249334809125659,0.16013187875609478,0.216058151138859,15.0,1.0,15.999999999999975
335,0.032289536024727575,0.16004812279430214,0.21609024231021096,15.0,1.0,15.999999999999975
336,0.032087416787158894,0.1599660401278908,0.21612213175027958,15.0,1.0,15.999999999999975
337,0.03188698638600962,0.15988560213643127,0.21615382067912223,15.0,1.0,15.999999999999975
338,0.03168824044436587,0.15980678074467444,0.2161853102544428,15.0,1.0,15.999999999999975
339,0.03149117397805133,0.15972954841202935,0.2162166015738172,15.0,1.0,15.999999999999975
340,0.031295781163838146,0.1596538781222145,0.21624769567686924,15.0,1.0,15.999999999999975
341,0.031102055107804335,0.15957974337311404,0.21627859354740064,15.0,1.0,15.999999999999975
342,0.030909987624691042,0.15950711816678959,0.21630929611547559,15.0,1.0,15.999999999999975
343,0.030719569040242086,0.15943597699968942,0.21633980425946073,15.0,1.0,15.999999999999975
344,0.030530788028656348,0.15936629485302975,0.216370118808023,15.0,1.0,15.999999999999975
345,0.03034363149623702,0.15929804718333895,0.2164002405420858,15.0,1.0,15.999999999999975
346,0.03015808452001402,0.15923120991318693,0.21643017019674454,15.0,1.0,15.999999999999975
347,0.02997413034669173,0.15916575942207284,0.21645990846314322,15.0,1.0,15.999999999999975
348,0.02979175045307061,0.15910167253748425,0.2164894559903125,15.0,1.0,15.999999999999975
349,0.0296109246646149,0.1590389265261136,0.21651881338697085,15.0,1.0,15.999999999999975
350,0.029431631324646844,0.15897749908523853,0.21654798122328922,15.0,1.0,15.999999999999975
351,0.02925384750327944,0.15891736833426218,0.21657696003262022,15.0,1.0,15.999999999999975
352,0.02907754923303038,0.15885851280640673,0.21660575031319282,15.0,1.0,15.999999999999975
353,0.028902711757267864,0.15880091144055608,0.21663435252977348,15.0,1.0,15.999999999999975
354,0.028729309780809564,0.15874454357325668,0.21666276711530022,15.0,1.0,15.999999999999975
355,0.028557317719158627,0.15868938893086382,0.21669099447251827,15.0,1.0,15.999999999999975
356,0.028386709893306748,0.1586354276218327,0.21671903497553402,15.0,1.0,15.999999999999975
357,0.028217460714411245,0.1585826401291532,0.21674688897133296,15.0,1.0,15.999999999999975
358,0.02804954484080717,0.15853100730293135,0.21677455678127117,15.0,1.0,15.999999999999975
359,0.02788293730188772,0.1584805103531019,0.21680203870254067,15.0,1.0,15.999999999999975
360,0.02771761359003567,0.15843113084228388,0.21682933500960763,15.0,1.0,15.999999999999975
361,0.027553549723328023,0.15838285067877056,0.2168564459556225,15.0,1.0,15.999999999999975
362,0.027390722282764894,0.15833565210964443,0.21688337177380326,15.0,1.0,15.999999999999975
363,0.027229108428335355,0.15828951771403163,0.2169101126787914,15.0,1.0,15.999999999999975
364,0.02706868589840751,0.15824443039648398,0.21693666886797996,15.0,1.0,15.999999999999975
365,0.02690943299679733,0.15820037338047682,0.21696304052281568,15.0,1.0,15.999999999999975
366,0.02675132857152379,0.15815733020204126,0.21698922781007304,15.0,1.0,15.999999999999975
367,0.026594351988771234,0.15811528470351452,0.21701523088310276,15.0,1.0,15.999999999999975
368,0.02643848310501396,0.15807422102740767,0.21704104988305317,15.0,1.0,15.999999999999975
369,0.026283702239671275,0.15803412361039662,0.21706668494006587,15.0,1.0,15.999999999999975
370,0.02612999015007707,0.1579949771774268,0.2170921361744451,15.0,1.0,15.999999999999975
371,0.025977328010009463,0.15795676673592296,0.21711740369780158,15.0,1.0,15.999999999999975
372,0.025825697392537265,0.15791947757012828,0.21714248761417065,15.0,1.0,15.999999999999975
373,0.02567508025752634,0.15788309523553443,0.21716738802110497,15.0,1.0,15.999999999999975
374,0.02552545895254965,0.15784760555266494,0.2171921050107974,15.0,1.0,15.999999999999975
375,0.025376816204864178,0.1578129946013393,0.2172166386711508,15.0,1.0,15.999999999999975
376,0.02522913511221632,0.15777924871588486,0.21724098908676268,15.0,1.0,15.999999999999975
377,0.025082399148114352,0.1577463544802938,0.21726515633989532,15.0,1.0,15.999999999999975
378,0.02493659216909499,0.15771429872339832,0.21728914051142809,15.0,1.0,15.999999999999975
379,0.024791698423412604,0.15768306851405728,0.217312941681791,15.0,1.0,15.999999999999975
380,0.024647702560552247,0.1576526511564036,0.2173365599318765,15.0,1.0,15.999999999999975
381,0.024504589640978368,0.157623034185154,0.21735999534392947,15.0,1.0,15.999999999999975
382,0.024362345145584607,0.15759420536099164,0.21738324800241457,15.0,1.0,15.999999999999975
383,0.024220954984384396,0.15756615266602428,0.21740631799486068,15.0,1.0,15.999999999999975
384,0.024080405504068415,0.157538864299329,0.21742920541268165,15.0,1.0,15.999999999999975
385,0.02394068349414864,0.15751232867256626,0.21745191035197403,15.0,1.0,15.999999999999975
386,0.023801776191500278,0.15748653440569338,0.2174744329142906,15.0,1.0,15.999999999999975
387,0.023663671283198365,0.1574614703227478,0.2174967732073905,15.0,1.0,15.999999999999975
388,0.02352635690762464,0.15743712544771718,0.21751893134596573,15.0,1.0,15.999999999999975
389,0.023389821653887234,0.1574134890004935,0.217540907452344,15.0,1.0,15.999999999999975
390,0.023254054559651988,0.15739055039290267,0.21756270165716762,15.0,1.0,15.999999999999975
391,0.023119045107530604,0.15736829922481968,0.21758431410004941,15.0,1.0,15.999999999999975
392,0.02298478322020734,0.15734672528034727,0.2176057449302044,15.0,1.0,15.999999999999975
393,0.022851259254512684,0.1573258185240946,0.2176269943070586,15.0,1.0,15.999999999999975
394,0.022718463994676096,0.15730556909750756,0.2176480624008342,15.0,1.0,15.999999999999975
395,0.02258638864500233,0.1572859673152907,0.21766894939311143,15.0,1.0,15.999999999999975
396,0.022455024822234278,0.15726700366188714,0.21768965547736724,15.0,1.0,15.999999999999975
397,0.022324364547875758,0.157248668788042,0.21771018085949112,15.0,1.0,15.999999999999975
398,0.022194400240764224,0.15723095350742997,0.2177305257582773,15.0,1.0,15.999999999999975
399,0.02206512471020411,0.15721384879334918,0.21775069040589495,15.0,1.0,15.999999999999975
400,0.021936531149998675,0.15719734577548813,0.21777067504833467,15.0,1.0,15.999999999999975
401,0.021808613133759945,0.15718143573675716,0.21779047994583325,15.0,1.0,15.999999999999975
402,0.021681364611931216,0.15716611011017892,0.2178101053732747,15.0,1.0,15.999999999999975
403,0.021554779911037176,0.15715136047585163,0.21782955162057044,15.0,1.0,15.999999999999975
404,0.021428853735783706,0.1571371785579671,0.21784881899301584,15.0,1.0,15.999999999999975
405,0.02130358117478547,0.1571235562218923,0.21786790781162577,15.0,1.0,15.999999999999975
406,0.021178957710904577,0.15711048547131454,0.2178868184134472,15.0,1.0,15.999999999999975
407,0.02105497923747821,0.1570979584454391,0.21790555115185087,15.0,1.0,15.999999999999975
408,0.020931642082113462,0.15708596741625236,0.21792410639680115,15.0,1.0,15.999999999999975
409,0.020808943040291294,0.15707450478582927,0.2179424845351045,15.0,1.0,15.999999999999975
410,0.02068687942181599,0.15706356308371264,0.21796068597063675,15.0,1.0,15.999999999999975
411,0.020565449114268757,0.15705313496433437,0.21797871112454906,15.0,1.0,15.999999999999975
412,0.020444650669240665,0.1570432132044924,0.2179965604354541,15.0,1.0,15.999999999999975
413,0.020324483419455253,0.15703379070088183,0.21801423435959066,15.0,1.0,15.999999999999975
414,0.020204947638317712,0.15702486046768138,0.2180317333709687,15.0,1.0,15.999999999999975
415,0.020086044758718058,0.15701641563418048,0.21804905796147434,15.0,1.0,15.999999999999975
416,0.019967777677894122,0.1570084494424628,0.21806620864068774,15.0,1.0,15.999999999999975
417,0.019850151175317174,0.15700095524513857,0.2180831859359599,15.0,1.0,15.999999999999975
418,0.01973317250458139,0.15699392650311156,0.2180999903925744,15.0,1.0,15.999999999999975
419,0.019616852237686937,0.15698735678340392,0.21811662257386344,15.0,1.0,15.999999999999975
420,0.01950120547922942,0.1569812397570264,0.2181330830612855,15.0,1.0,15.999999999999975
421,0.019386253627358803,0.156975569196883,0.21814937245447116,15.0,1.0,15.999999999999975
422,0.01927202693609914,0.1569703389757317,0.21816549137123978,15.0,1.0,15.999999999999975
423,0.019158568218087937,0.1569655430641805,0.21818144044759225,15.0,1.0,15.999999999999975
424,0.019045938051523232,0.15696117552873093,0.21819722033768035,15.0,1.0,15.999999999999975
425,0.018934221602201144,0.15695723052986008,0.21821283171375525,15.0,1.0,15.999999999999975
426,0.018823536072859928,0.1569537023201444,0.2182282752660975,15.0,1.0,15.999999999999975
427,0.018714034770233277,0.15695058524242872,0.21824355170292722,15.0,1.0,15.999999999999975
428,0.018605898180068026,0.15694787372801997,0.21825866175029868,15.0,1.0,15.999999999999975
429,0.01849929861912799,0.15694556229493742,0.21827360615197702,15.0,1.0,15.999999999999975
430,0.018394337793489673,0.15694364554618356,0.2182883856692996,15.0,1.0,15.999999999999975
431,0.01829099236641732,0.15694211816806253,0.21830300108102202,15.0,1.0,15.999999999999975
432,0.01818911682213916,0.15694097492853173,0.2183174531831499,15.0,1.0,15.999999999999975
433,0.01808850239928108,0.156940210675588,0.2183317427887551,15.0,1.0,15.999999999999975
434,0.017988941170916005,0.15693982033568457,0.2183458707277797,15.0,1.0,15.999999999999975
435,0.01789026043619346,0.15693979891218637,0.21835983784682575,15.0,1.0,15.999999999999975
436,0.01779232957307805,0.15694014148385957,0.2183736450089326,15.0,1.0,15.999999999999975
437,0.017695053979089666,0.1569408432033848,0.21838729309334165,15.0,1.0,15.999999999999975
438,0.01759836614656053,0.1569418992959138,0.21840078299524956,15.0,1.0,15.999999999999975
439,0.01750221786889825,0.15694330505765017,0.21841411562554944,15.0,1.0,15.999999999999975
440,0.01740657442503874,0.15694505585445717,0.21842729191056137,15.0,1.0,15.999999999999975
441,0.017311410500875535,0.15694714712050287,0.21844031279175263,15.0,1.0,15.999999999999975
442,0.017216707393339834,0.156949574356932,0.2184531792254469,15.0,1.0,15.999999999999975
443,0.01712245110146859,0.1569523331305622,0.2184658921825246,15.0,1.0,15.999999999999975
444,0.017028631015935734,0.15695541907261276,0.21847845264811414,15.0,1.0,15.999999999999975
445,0.016935239010137465,0.15695882787745927,0.21849086162127335,15.0,1.0,15.999999999999975
446,0.016842268801807822,0.15696255530141423,0.21850312011466339,15.0,1.0,15.999999999999975
447,0.01674971549854597,0.15696659716153571,0.21851522915421473,15.0,1.0,15.999999999999975
448,0.016657575270690134,0.1569709493344598,0.21852718977875207,15.0,1.0,15.999999999999975
449,0.01656584511739671,0.1569756077552577,0.21853900303934726,15.0,1.0,15.999999999999975
450,0.016474522679761672,0.15698056841631983,0.21855066999898637,15.0,1.0,15.999999999999975
451,0.016383606107639663,0.15698582736625755,0.21856219173230151,15.0,1.0,15.999999999999975
452,0.01629309396030215,0.15699138070883148,0.2185735693252712,15.0,1.0,15.999999999999975
453,0.0162029851296962,0.15699722460190468,0.21858480387489665,15.0,1.0,15.999999999999975
454,0.01611327878066039,0.15700335525641237,0.21859589648886044,15.0,1.0,15.999999999999975
455,0.01602397430397805,0.1570097689353646,0.21860684828516935,15.0,1.0,15.999999999999975
456,0.0159350712792402,0.15701646195286212,0.2186176603917877,15.0,1.0,15.999999999999975
457,0.015846569445267134,0.15702343067313893,0.21862833394626086,15.0,1.0,15.999999999999975
458,0.015758468676407778,0.15703067150962138,0.21863887009533264,15.0,1.0,15.999999999999975
459,0.015670768963444565,0.15703818092401425,0.21864926999455703,15.0,1.0,15.999999999999975
460,0.015583470398141171,0.1570459554254018,0.21865953480790548,15.0,1.0,15.999999999999975
461,0.015496573160692638,0.15705399156937008,0.21866966570737154,15.0,1.0,15.999999999999975
462,0.015410077509507012,0.15706228595714938,0.21867966387257262,15.0,1.0,15.999999999999975
463,0.015323983772877739,0.15707083523477247,0.21868953049035017,15.0,1.0,15.999999999999975
464,0.015238292342198555,0.1570796360922603,0.21869926675436824,15.0,1.0,15.999999999999975
465,0.01515300366644889,0.15708868526280834,0.21870887386471255,15.0,1.0,15.999999999999975
466,0.01506811832410812,0.15709797952201027,0.21871835302739584,15.0,1.0,15.999999999999975
467,0.014983637118868522,0.15710751568708106,0.21872770545373943,15.0,1.0,15.999999999999975
468,0.014899560829554752,0.15711729061610774,0.21873693236004824,15.0,1.0,15.999999999999975
469,0.01481589021984391,0.15712730120730842,0.21874603496728096,15.0,1.0,15.999999999999975
470,0.014732626055247874,0.15713754439831082,0.21875501450070184,15.0,1.0,15.999999999999975
471,0.01464976911452965,0.15714801716544471,0.2187638721895205,15.0,1.0,15.999999999999975
472,0.014567320197420923,0.15715871652304728,0.21877260926652387,15.0,1.0,15.999999999999975
473,0.014485280129895632,0.15716963952279234,0.21878122696770266,15.0,1.0,15.999999999999975
474,0.014403649767839125,0.1571807832530308,0.21878972653187598,15.0,1.0,15.999999999999975
475,0.014322429999671218,0.15719214483814312,0.21879810920031417,15.0,1.0,15.999999999999975
476,0.014241621748286764,0.15720372143790817,0.21880637621636295,15.0,1.0,15.999999999999975
477,0.014161225972547056,0.1572155102468887,0.21881452882506808,15.0,1.0,15.999999999999975
478,0.014081243668467514,0.15722750849382788,0.21882256827280328,15.0,1.0,15.999999999999975
479,0.014001675870178136,0.15723971344105847,0.2188304958069012,15.0,1.0,15.999999999999975
480,0.013922523650695262,0.15725212238392824,0.21883831267528706,15.0,1.0,15.999999999999975
481,0.013843788122545254,0.15726473265025087,0.21884602012611828,15.0,1.0,15.999999999999975
482,0.013765470438210232,0.15727754159978813,0.21885361940742973,15.0,1.0,15.999999999999975
483,0.013687571790134988,0.15729054662369776,0.21886111176677978,15.0,1.0,15.999999999999975
484,0.013610093410541346,0.1573037451439959,0.2188684984509017,15.0,1.0,15.999999999999975
485,0.013533036570872159,0.15731713461303007,0.21887578070536015,15.0,1.0,15.999999999999975
486,0.013456402580768946,0.15733071251296912,0.21888295977421385,15.0,1.0,15.999999999999975
487,0.01338019278648573,0.15734447635531174,0.2188900368996836,15.0,1.0,15.999999999999975
488,0.01330440856863121,0.157358423680392,0.21889701332182626,15.0,1.0,15.999999999999975
489,0.013229051339116265,0.15736004108860538,0.2189038902782154,15.0,1.0,15.999999999999975
490,0.013154122537180221,0.1573325629913818,0.21891066900362727,15.0,1.0,15.999999999999975
491,0.013079623624359816,0.15730546320677893,0.2189173507297332,15.0,1.0,15.999999999999975
492,0.013005556078260348,0.15727873251551497,0.2189239366847991,15.0,1.0,15.999999999999975
493,0.012931921384989699,0.15725236188365052,0.21893042809339072,15.0,1.0,15.999999999999975
494,0.012858721030121194,0.15722634245939002,0.21893682617608576,15.0,1.0,15.999999999999975
495,0.012785956488061974,0.15720066556992685,0.21894313214919253,15.0,1.0,15.999999999999975
496,0.012713629209725375,0.15717532271833068,0.21894934722447595,15.0,1.0,15.999999999999975
497,0.012641740608432884,0.1571503055804792,0.21895547260888898,15.0,1.0,15.999999999999975
498,0.012570292044013394,0.15712560600204176,0.2189615095043129,15.0,1.0,15.999999999999975
499,0.012499284805117652,0.15710121599549415,0.2189674591073026,15.0,1.0,15.999999999999975
500,0.012428720089829417,0.15707712773718763,0.21897332260884017,15.0,1.0,15.999999999999975
501,0.012358598984728873,0.15705333356444726,0.2189791011940949,15.0,1.0,15.999999999999975
502,0.012288922442649695,0.15702982597273094,0.2189847960421902,15.0,1.0,15.999999999999975
503,0.012219691259460557,0.15700659761281405,0.21899040832597821,15.0,1.0,15.999999999999975
504,0.012150906050296176,0.15698364128802325,0.21899593921182056,15.0,1.0,15.999999999999975
505,0.012082567225756343,0.15696094995151244,0.21900138985937717,15.0,1.0,15.999999999999975
506,0.012014674968671424,0.15693851670357745,0.219006761421401,15.0,1.0,15.999999999999975
507,0.011947229212100789,0.15691633478900885,0.21901205504354124,15.0,1.0,15.999999999999975
508,0.011880229619271479,0.15689439759449134,0.2190172718641519,15.0,1.0,15.999999999999975
509,0.011813675566176159,0.15687269864603726,0.21902241301410902,15.0,1.0,15.999999999999975
510,0.011747566127522532,0.15685123160645903,0.21902747961663346,15.0,1.0,15.999999999999975
511,0.011681900066664488,0.15682999027288663,0.21903247278712148,15.0,1.0,15.999999999999975
512,0.011616675830036415,0.15680896857431656,0.21903739363298208,15.0,1.0,15.999999999999975
513,0.011551891546473243,0.15678816056920492,0.219042243253481,15.0,1.0,15.999999999999975
514,0.01148754503162679,0.15676756044309226,0.21904702273959156,15.0,1.0,15.999999999999975
515,0.01142363379749895,0.15674716250626838,0.2190517331738521,15.0,1.0,15.999999999999975
516,0.01136015506691502,0.15672696119147428,0.2190563756302307,15.0,1.0,15.999999999999975
517,0.011297105792568008,0.15670695105164537,0.21906095117399568,15.0,1.0,15.999999999999975
518,0.011234482680095434,0.15668712675767946,0.21906546086159306,15.0,1.0,15.999999999999975
519,0.011172282214507476,0.15666748309625023,0.21906990574053087,15.0,1.0,15.999999999999975
520,0.011110500689184611,0.1566480149676471,0.21907428684926852,15.0,1.0,15.999999999999975
521,0.011049134236607952,0.1566287173836607,0.21907860521711425,15.0,1.0,15.999999999999975
522,0.010988178859968552,0.1566095854654929,0.21908286186412715,15.0,1.0,15.999999999999975
523,0.01092763046483758,0.15659061444170522,0.2190870578010268,15.0,1.0,15.999999999999975
524,0.010867484890141842,0.15657179964620133,0.21909119402910726,15.0,1.0,15.999999999999975
525,0.010807737937785142,0.15655313651624278,0.21909527154015845,15.0,1.0,15.999999999999975
526,0.010748385400369253,0.15653462059049034,0.21909929131639255,15.0,1.0,15.999999999999975
527,0.010689423086592171,0.156516247507086,0.21910325433037675,15.0,1.0,15.999999999999975
528,0.010630846844025483,0.15649801300176602,0.21910716154497048,15.0,1.0,15.999999999999975
529,0.010572652579092845,0.1564799129059993,0.21911101391326962,15.0,1.0,15.999999999999975
530,0.010514836274178326,0.15646194314516212,0.21911481237855515,15.0,1.0,15.999999999999975
531,0.010457394001886494,0.15644409973674303,0.2191185578742471,15.0,1.0,15.999999999999975
532,0.010400321936554614,0.15642637878857227,0.2191222513238643,15.0,1.0,15.999999999999975
533,0.010343616363172667,0.15640877649709192,0.21912589364098878,15.0,1.0,15.999999999999975
534,0.010287273683913484,0.15639128914564474,0.21912948572923488,15.0,1.0,15.999999999999975
535,0.010231290422499442,0.15637391310279117,0.21913302848222432,15.0,1.0,15.999999999999975
536,0.01017566322664825,0.1563566448206715,0.2191365227835642,15.0,1.0,15.999999999999975
537,0.010120388868845042,0.15633948083337032,0.2191399695068315,15.0,1.0,15.999999999999975
538,0.010065464245679522,0.15632241775533376,0.21914336951556104,15.0,1.0,15.999999999999975
539,0.01001088637597997,0.15630545227979828,0.2191467236632377,15.0,1.0,15.999999999999975
540,0.009956652397955843,0.15628858117725067,0.21915003279329368,15.0,1.0,15.999999999999975
541,0.009902759565546301,0.15627180129391569,0.21915329773910938,15.0,1.0,15.999999999999975
542,0.009849205244147686,0.15625510955026642,0.21915651932401845,15.0,1.0,15.999999999999975
543,0.009795986905875433,0.15623850293957062,0.21915969836131685,15.0,1.0,15.999999999999975
544,0.00974310212449499,0.1562219785264441,0.2191628356542756,15.0,1.0,15.999999999999975
545,0.009690548570136539,0.15620553344545193,0.2191659319961574,15.0,1.0,15.999999999999975
546,0.009638324003890926,0.1561891648997134,0.21916898817023656,15.0,1.0,15.999999999999975
547,0.009586426272368144,0.15617287015954195,0.21917200494982284,15.0,1.0,15.999999999999975
548,0.009534853302284624,0.15615664656111186,0.21917498309828837,15.0,1.0,15.999999999999975
549,0.009483603095133672,0.15614049150513895,0.21917792336909778,15.0,1.0,15.999999999999975
550,0.009432673721979989,0.1561244024555941,0.21918082650584167,15.0,1.0,15.999999999999975
551,0.009382063318413354,0.15610837693842988,0.21918369324227296,15.0,1.0,15.999999999999975
552,0.009331770080139468,0.1560924125403112,0.2191865243023483,15.0,1.0,15.999999999999975
553,0.009281792259866146,0.1560765069072688,0.21918932040027947,15.0,1.0,15.999999999999975
554,0.009232128160250964,0.15606065774353267,0.2191920822405755,15.0,1.0,15.999999999999975
555,0.009182776129562304,0.1560448628103918,0.21919481051808717,15.0,1.0,15.999999999999975
556,0.009133734557887963,0.1560291199250672,0.21919750591805448,15.0,1.0,15.999999999999975
557,0.009085001873498071,0.15601342695958856,0.21920016911615822,15.0,1.0,15.999999999999975
558,0.009036576539379915,0.15599778183969326,0.219202800778573,15.0,1.0,15.999999999999975
559,0.008988457049956072,0.1559821825437368,0.2192054015620238,15.0,1.0,15.999999999999975
560,0.008940641927989308,0.1559666271016229,0.21920797211384488,15.0,1.0,15.999999999999975
561,0.008893129721674555,0.15595111359374564,0.2192105130720398,15.0,1.0,15.999999999999975
562,0.008845919001915913,0.15593564014995606,0.21921302506534493,15.0,1.0,15.999999999999975
563,0.008799008359782777,0.15592020494854403,0.2192155087132939,15.0,1.0,15.999999999999975
564,0.008752396404139972,0.15590480621524005,0.21921796462628393,15.0,1.0,15.999999999999975
565,0.008706081759444088,0.155889442222229,0.21922039340564417,15.0,1.0,15.999999999999975
566,0.008660063063700214,0.15587411128718834,0.2192227956437058,15.0,1.0,15.999999999999975
567,0.008614338966569367,0.1558588117723404,0.21922517192387314,15.0,1.0,15.999999999999975
568,0.008568908127620942,0.15584354208352805,0.21922752282069607,15.0,1.0,15.999999999999975
569,0.008523769214721056,0.15582830066929282,0.2192298488999445,15.0,1.0,15.999999999999975
570,0.008478920902551312,0.15581308601998564,0.2192321507186836,15.0,1.0,15.999999999999975
571,0.00843436187124889,0.15579789666688817,0.21923442882535008,15.0,1.0,15.999999999999975
572,0.008390090805162294,0.15578273118134917,0.2192366837598298,15.0,1.0,15.999999999999975
573,0.008346106391716332,0.1557675881739368,0.21923891605353668,15.0,1.0,15.999999999999975
574,0.008302407320379183,0.15575246629360953,0.21924112622949166,15.0,1.0,15.999999999999975
575,0.008258992281726957,0.1557373642268998,0.21924331480240358,15.0,1.0,15.999999999999975
576,0.008215859966598842,0.1557222806971128,0.21924548227875001,15.0,1.0,15.999999999999975
577,0.008173009065338833,0.15570721446354568,0.21924762915685972,15.0,1.0,15.999999999999975
578,0.008130438267118073,0.15569216432071434,0.2192497559269943,15.0,1.0,15.999999999999975
579,0.008088146259333663,0.1556771290975978,0.21925186307143268,15.0,1.0,15.999999999999975
580,0.008046131727079603,0.1556621076568972,0.2192539510645536,15.0,1.0,15.999999999999975
581,0.008004393352685046,0.15564709889431158,0.2192560203729208,15.0,1.0,15.999999999999975
582,0.007962929815317219,0.15563210173782013,0.21925807145536735,15.0,1.0,15.999999999999975
583,0.007921739790643418,0.15561711514698115,0.21926010476308067,15.0,1.0,15.999999999999975
584,0.007880821950550723,0.15560213811225182,0.21926212073968782,15.0,1.0,15.999999999999975
585,0.007840174962918738,0.15558716965431127,0.21926411982134153,15.0,1.0,15.999999999999975
586,0.007799797491442061,0.15557220882339562,0.21926610243680555,15.0,1.0,15.999999999999975
587,0.007759688195501242,0.1555572546986581,0.21926806900754134,15.0,1.0,15.999999999999975
588,0.007719845730077318,0.1555423063875278,0.2192700199477935,15.0,1.0,15.999999999999975
589,0.0076802687457083844,0.15552736302509132,0.2192719556646762,15.0,1.0,15.999999999999975
590,0.007640955888486338,0.15551242377347418,0.21927387655825983,15.0,1.0,15.999999999999975
591,0.007601905800089856,0.15549748782124725,0.2192757830216568,15.0,1.0,15.999999999999975
592,0.007563117117851921,0.15548255438283928,0.21927767544110802,15.0,1.0,15.999999999999975
593,0.007524588474860782,0.1554676226979538,0.21927955419606873,15.0,1.0,15.999999999999975
594,0.007486318500090675,0.15545269203101228,0.21928141965929454,15.0,1.0,15.999999999999975
595,0.007448305818561583,0.15543776167059548,0.21928327219692742,15.0,1.0,15.999999999999975
596,0.007410549051524941,0.15542283092889814,0.21928511216858085,15.0,1.0,15.999999999999975
597,0.0073730468166752165,0.15540789914120132,0.2192869399274256,15.0,1.0,15.999999999999975
598,0.007335797728383377,0.1553929656653464,0.21928875582027466,15.0,1.0,15.999999999999975
599,0.007298800397952837,0.1553780298812209,0.21929056018766785,15.0,1.0,15.999999999999975
600,0.007262053433894722,0.1553630911902624,0.2192923533639566,15.0,1.0,15.999999999999975
601,0.007225555442221745,0.1553481490149629,0.21929413567738745,15.0,1.0,15.999999999999975
602,0.007189305026759128,0.1553332027983814,0.21929590745018643,15.0,1.0,15.999999999999975
603,0.007153300789470696,0.15531825200368024,0.2192976689986418,15.0,1.0,15.999999999999975
604,0.007117541330799949,0.15530329611365473,0.21929942063318705,15.0,1.0,15.999999999999975
605,0.007082025250023212,0.1552883346302809,0.21930116265848357,15.0,1.0,15.999999999999975
606,0.007046751145615561,0.15527336707427164,0.21930289537350187,15.0,1.0,15.999999999999975
607,0.007011717615626729,0.15525839298463484,0.21930461907160337,15.0,1.0,15.999999999999975
608,0.006976923258067557,0.15524341191825053,0.21930633404062133,15.0,1.0,15.999999999999975
609,0.006942366671303927,0.15522842344944918,0.21930804056294087,15.0,1.0,15.999999999999975
610,0.006908046454459311,0.15521342716960482,0.21930973891557878,15.0,1.0,15.999999999999975
611,0.0068739612078237205,0.15519842268672226,0.21931142937026282,15.0,1.0,15.999999999999975
612,0.006840109533268572,0.1551834096250569,0.21931311219351002,15.0,1.0,15.999999999999975
613,0.006806490034666733,0.1551683876247132,0.21931478764670467,15.0,1.0,15.999999999999975
614,0.0067731013183170916,0.15515335634127533,0.21931645598617563,15.0,1.0,15.999999999999975
615,0.00673994199337272,0.15513831544543585,0.21931811746327318,15.0,1.0,15.999999999999975
616,0.006707010672271785,0.15512326462262582,0.2193197723244445,15.0,1.0,15.999999999999975
